source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Caseous vernix-like desquamation	HP:0025724	rdfs:label	de	Kaseinartige Vernix-Schuppung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cervical agenesis	HP:0030008	rdfs:label	de	Zervikale Agenesie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Imperforate hymen	HP:0030011	rdfs:label	de	Unperforiertes Hymen	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Question mark ear	HP:0030022	rdfs:label	de	Fragezeichenohr	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Auricular pit	HP:0030025	rdfs:label	de	Ohrmuschelgrube	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hip subluxation	HP:0030043	rdfs:label	de	Hüftsubluxation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Colpocephaly	HP:0030048	rdfs:label	de	Kolpozephalie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tip-toe gait	HP:0030051	rdfs:label	de	Zehenspitzen-Gang	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Inguinal freckling	HP:0030052	rdfs:label	de	Leistensommersprossen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Stiff skin	HP:0030053	rdfs:label	de	Steife Haut	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Autoimmune antibody positivity	HP:0030057	rdfs:label	de	Vorhandensein von Autoimmunantikörpern	OFFICIAL	orcid:0000-0002-9746-4412	TECHNICAL_SPECIALIST	2024-12-10	
en	Mitochondrial depletion	HP:0030059	rdfs:label	de	Mitochondrienverarmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Punctate periventricular T2 hyperintense foci	HP:0030081	rdfs:label	de	Punktförmige periventrikuläre T2-hyperintense Foci	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Clinodactyly	HP:0030084	rdfs:label	de	Klinodaktylie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal circulating testosterone concentration	HP:0030087	rdfs:label	de	Abnorme zirkulierende Testosteronkonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced muscle collagen VI	HP:0030095	rdfs:label	de	Vermindertes Kollagen VI im Muskelgewebe	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Reduced muscle fiber alpha dystroglycan	HP:0030099	rdfs:label	de	Verringertes Alpha-Dystroglykan der Muskelfasern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Endometriosis	HP:0030127	rdfs:label	de	Endometriose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Truncal titubation	HP:0030147	rdfs:label	de	Trunkale Titubation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Heart murmur	HP:0030148	rdfs:label	de	Herzgeräusche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cardiogenic shock	HP:0030149	rdfs:label	de	Kardiogener Schock	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Antimitochondrial antibody positivity	HP:0030167	rdfs:label	de	Positivität auf antimitochondriale Antikörper	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Gastric varix	HP:0030169	rdfs:label	de	Magenvarizen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of peripheral nervous system electrophysiology	HP:0030177	rdfs:label	de	Anomalie der Elektrophysiologie des peripheren Nervensystems	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Oppenheim reflex	HP:0030180	rdfs:label	de	Oppenheim-Reflex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Gordon reflex	HP:0030181	rdfs:label	de	Gordon-Reflex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Kinetic tremor	HP:0030186	rdfs:label	de	Kinetischer Tremor	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Titubation	HP:0030187	rdfs:label	de	Titubation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anti-neuromuscular Junction acetylcholine receptor antibody positivity	HP:0030208	rdfs:label	de	Anti-Acetylcholinrezeptor-Antikörper-Positivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anti-muscle-specific tyrosine kinase antibody	HP:0030210	rdfs:label	de	Anti-Muskel-spezifischer Tyrosinkinase-Antikörper	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Collectionism	HP:0030212	rdfs:label	de	Sammelleidenschaft	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	obsolete Hypersexuality	HP:0030214	rdfs:label	de	Hypersexualität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Inappropriate crying	HP:0030215	rdfs:label	de	Unangemessenes Weinen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Central core regions in muscle fibers	HP:0030230	rdfs:label	de	Zentrale Kernregionen in Muskelfasern	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Highly elevated creatine kinase	HP:0030234	rdfs:label	de	Erhöhte Kreatinkinase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of muscle size	HP:0030236	rdfs:label	de	Abnormität der Muskelgröße	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hand muscle weakness	HP:0030237	rdfs:label	de	Handmuskelschwäche	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Hypoplasia of deltoid muscle	HP:0030241	rdfs:label	de	Hypoplasie des Deltamuskels	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Large intestinal polyposis	HP:0030255	rdfs:label	de	Große intestinale Polyposis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated red cell adenosine deaminase activity	HP:0030270	rdfs:label	de	Erhöhte Adenosin-Desaminase-Aktivität der Erythrozyten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced red cell adenosine deaminase level	HP:0030273	rdfs:label	de	Verminderter Adenosin-Desaminase-Spiegel der Erythrozyten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Partial absence of the septum pellucidum	HP:0030283	rdfs:label	de	Teilweises Fehlen des Septum pellucidum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Agenesis of the anterior commissure	HP:0030302	rdfs:label	de	Agenesie der vorderen Kommissur	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Hypoplastic anterior commissure	HP:0030303	rdfs:label	de	Hypoplastische vordere Kommissur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Angular cheilitis	HP:0030318	rdfs:label	de	Cheilitis angularis	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Weakness of facial musculature	HP:0030319	rdfs:label	de	Schwäche der Gesichtsmuskulatur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased intervertebral space	HP:0030320	rdfs:label	de	Vergrößerter Zwischenwirbelraum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinal thinning on OCT	HP:0030329	rdfs:label	de	Netzhautausdünnung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased circulating follicle stimulating hormone concentration	HP:0030341	rdfs:label	de	Verminderte Konzentration des zirkulierenden follikelstimulierenden Hormons	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased circulating luteinizing hormone level	HP:0030344	rdfs:label	de	Verringertes Niveau des zirkulierenden luteinisierenden Hormons	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal circulating luteinizing hormone concentration	HP:0030345	rdfs:label	de	Abnormale Konzentration des zirkulierenden luteinisierenden Hormons	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormal circulating follicle-stimulating hormone concentration	HP:0030346	rdfs:label	de	Abnormale Konzentration des zirkulierenden follikelstimulierenden Hormons	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Erythematous papule	HP:0030350	rdfs:label	de	Erythematöse Papel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal circulating insulin-like growth factor 1 concentration	HP:0030352	rdfs:label	de	Abnormaler Serumspiegel des insulinähnlichen Wachstumsfaktors 1	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating interferon-gamma concentration	HP:0030356	rdfs:label	de	Erhöhte Konzentration von zirkulierendem Interferon-gamma	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Finger hyperphalangy	HP:0030367	rdfs:label	de	Hyperphalangie der Finger	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Decreased proportion of memory B cells	HP:0030374	rdfs:label	de	Verminderter Anteil an Gedächtnis-B-Zellen	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Increased transitional B cell proportion	HP:0030381	rdfs:label	de	Erhöhter Anteil an Übergangs-B-Zellen	CANDIDATE	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Decreased class-switched memory B cell proportion	HP:0030388	rdfs:label	de	Verminderter Anteil an klassenverschiedenen B-Gedächtniszellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal platelet aggregation	HP:0030402	rdfs:label	de	Abnorme Thrombozytenaggregation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Squamous cell carcinoma of the vulva	HP:0030417	rdfs:label	de	Plattenepithelkarzinom der Vulva	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Splenic cyst	HP:0030423	rdfs:label	de	Milzzyste	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Fibrofolliculoma	HP:0030436	rdfs:label	de	Fibrofollikulom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Choriocapillaris atrophy	HP:0030491	rdfs:label	de	Choriocapillaris-Atrophie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bradyopsia	HP:0030511	rdfs:label	de	Bradyopsie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Difficulty adjusting to changes in luminance	HP:0030512	rdfs:label	de	Schwierigkeiten, sich an Änderungen der Luminanz anzupassen	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Moderately reduced visual acuity	HP:0030515	rdfs:label	de	Mäßig reduzierte Sehschärfe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Very severe constriction of peripheral visual field	HP:0030527	rdfs:label	de	Sehr starke Verengung des peripheren Gesichtsfeldes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Perifoveal ring of hyperautofluorescence	HP:0030629	rdfs:label	de	Perifovealer Ring der Hyperautofluoreszenz	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Beevor's sign	HP:0030664	rdfs:label	de	Beevor-Zeichen	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Left ventricular noncompaction	HP:0030682	rdfs:label	de	Linksventrikuläre Nichtverdichtung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased adiponectin level	HP:0030685	rdfs:label	de	Verminderter Adiponektinspiegel	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Right atrial enlargement	HP:0030718	rdfs:label	de	Vergrößerung des rechten Vorhofs	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Central nervous system cyst	HP:0030724	rdfs:label	de	Zyste des zentralen Nervensystems	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dilatation of the ductus arteriosus	HP:0030745	rdfs:label	de	Dilatation des Ductus arteriosus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Intraventricular hemorrhage	HP:0030746	rdfs:label	de	Intraventrikuläre Blutung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Preterm intraventricular hemorrhage	HP:0030747	rdfs:label	de	Vorzeitige intraventrikuläre Blutung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tooth abscess	HP:0030757	rdfs:label	de	Zahnabszess	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Sleep terror	HP:0030765	rdfs:label	de	Schlaf-Terror	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating free fatty acid level	HP:0030781	rdfs:label	de	Erhöhte zirkulierende freie Fettsäurewerte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating interleukin 6 concentration	HP:0030783	rdfs:label	de	Erhöhte zirkulierende Interleukin-6-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anomic aphasia	HP:0030784	rdfs:label	de	Anomische Aphasie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Photopsia	HP:0030786	rdfs:label	de	Photopsie	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Increased C-peptide level	HP:0030796	rdfs:label	de	Erhöhter C-Peptidspiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Scaphocephaly	HP:0030799	rdfs:label	de	Skaphozephalie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Gingival recession	HP:0030816	rdfs:label	de	Zahnfleischrückgang	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hooded eyelid	HP:0030820	rdfs:label	de	Kapuzenaugenlid	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Shoulder pain	HP:0030834	rdfs:label	de	Schulterschmerzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hip pain	HP:0030838	rdfs:label	de	Hüftschmerzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Knee pain	HP:0030839	rdfs:label	de	Knieschmerzen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ankle pain	HP:0030840	rdfs:label	de	Schmerzen im Sprunggelenk	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Scleral staphyloma	HP:0030854	rdfs:label	de	Sklerastaphylom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nasal flaring	HP:0030863	rdfs:label	de	Nasenbläschen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of pulmonary circulation	HP:0030875	rdfs:label	de	Anomalien des Lungenkreislaufs	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced FEV1/FVC ratio	HP:0030877	rdfs:label	de	Reduziertes FEV 1/FVC-Verhältnis	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Raynaud phenomenon	HP:0030880	rdfs:label	de	Raynaud-Phänomen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperintensity of cerebral white matter on MRI	HP:0030890	rdfs:label	de	Hyperintensität der weißen Hirnsubstanz im MRT	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Periventricular white matter hyperintensities	HP:0030891	rdfs:label	de	Periventrikuläre Hyperintensitäten der weißen Substanz	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Palmomental reflex	HP:0030902	rdfs:label	de	Palmomentalreflex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Grasp reflex	HP:0030903	rdfs:label	de	Greifreflex	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Glabellar reflex	HP:0030904	rdfs:label	de	Glabellarreflex	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cerebellar edema	HP:0030915	rdfs:label	de	Kleinhirnödem	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Palpebral thickening	HP:0030939	rdfs:label	de	Verdickung der Augenlider	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Elevated gamma-glutamyltransferase level	HP:0030948	rdfs:label	de	Erhöhter Gamma-Glutamyltransferase-Spiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Microspherophakia	HP:0030961	rdfs:label	de	Mikrosphärophakie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal systemic blood pressure	HP:0030972	rdfs:label	de	Abnormaler systemischer Blutdruck	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal factor VIII activity	HP:0030976	rdfs:label	de	Abnormale Faktor-VIII-Aktivität	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Sclerosing cholangitis	HP:0030991	rdfs:label	de	Sklerosierende Cholangitis	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Acroparesthesia	HP:0031006	rdfs:label	de	Akroparästhesie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	obsolete Arteria lusoria	HP:0031014	rdfs:label	de	Arteria lusoria	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bone marrow hypercellularity	HP:0031020	rdfs:label	de	Hyperzellularität des Knochenmarks	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Internal notch of the femoral head	HP:0031027	rdfs:label	de	Innere Kerbe des Oberschenkelkopfes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Impaired urinary acidification	HP:0031033	rdfs:label	de	Beeinträchtigte Harnsäuerung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Impairment of activities of daily living	HP:0031058	rdfs:label	de	Beeinträchtigung der Aktivitäten des täglichen Lebens	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Decreased thyroid-stimulating hormone level	HP:0031098	rdfs:label	de	Verminderter Spiegel an schilddrüsenstimulierendem Hormon	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased circulating antimullerian hormone circulation	HP:0031103	rdfs:label	de	Verminderte Anti-Müller-Hormon-Konzentration	CANDIDATE	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Recurrent gastroenteritis	HP:0031123	rdfs:label	de	Rezidivierende Gastroenteritis	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Cor triatriatum sinister	HP:0031134	rdfs:label	de	Cor triatrium sinister	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Triggered by physical trauma	HP:0031135	rdfs:label	de	Ausgelöst durch physisches Trauma	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased hepatic echogenicity	HP:0031141	rdfs:label	de	Erhöhte hepatische Echogenität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Starry sky appearance on hepatic sonography	HP:0031145	rdfs:label	de	Sternenhimmel-Erscheinung bei der Sonographie	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Widened atrophic scar	HP:0031158	rdfs:label	de	Verbreiterte atrophische Narbe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Myelokathexis	HP:0031160	rdfs:label	de	Myelokathexis	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Multifocal seizures	HP:0031165	rdfs:label	de	Multifokale Anfälle	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Finger flexor weakness	HP:0031177	rdfs:label	de	Schwäche der Fingerbeuger	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating NT-proBNP concentration	HP:0031185	rdfs:label	de	Erhöhte zirkulierende NT-proBNP-Konzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Superficial dermal perivascular inflammatory infiltrate	HP:0031190	rdfs:label	de	Oberflächliches dermales perivaskuläres entzündliches Infiltrat	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Deep dermal perivascular inflammatory infiltrate	HP:0031191	rdfs:label	de	Tiefes dermales perivaskuläres entzündliches Infiltrat	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Inappropriate antidiuretic hormone secretion	HP:0031218	rdfs:label	de	Unangemessene antidiuretische Hormonausschüttung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Neutrophilic infiltration of the skin	HP:0031234	rdfs:label	de	Neutrophile Infiltration der Haut	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Internally nucleated skeletal muscle fibers	HP:0031237	rdfs:label	de	Innerlich kernhaltige Skelettmuskelfasern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nonproductive cough	HP:0031246	rdfs:label	de	Unproduktiver Husten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lip fissure	HP:0031250	rdfs:label	de	Lippenfissur	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal subclavian artery morphology	HP:0031251	rdfs:label	de	Abnorme Morphologie der Arteria subclavia	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dilated left subclavian artery	HP:0031252	rdfs:label	de	Dilatierte linke Subclavia-Arterie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Podocyte foot process effacement	HP:0031266	rdfs:label	de	Verkleinerung des Podozytenfußfortsatzes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Flushing	HP:0031284	rdfs:label	de	Rötung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cobblestone-like hyperkeratosis	HP:0031288	rdfs:label	de	Kopfsteinpflasterartige Hyperkeratose	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Cutaneous abscess	HP:0031292	rdfs:label	de	Hautabszess	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Left atrial enlargement	HP:0031295	rdfs:label	de	Vergrößerung des linken Vorhofs	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	obsolete Coronary sinus atrial septal defect	HP:0031297	rdfs:label	de	Koronarsinusdefekt	CANDIDATE	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Myofiber disarray	HP:0031318	rdfs:label	de	Zerfall der Myofasern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dextrotransposition of the great arteries	HP:0031348	rdfs:label	de	Dextrotransposition der großen Arterien	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Sleep onset insomnia	HP:0031354	rdfs:label	de	Einschlafstörung	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Maintenance insomnia	HP:0031355	rdfs:label	de	Aufrechterhaltung der Schlaflosigkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Vegetative state	HP:0031358	rdfs:label	de	Vegetativer Zustand	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cutaneous sclerotic plaque	HP:0031359	rdfs:label	de	Kutane sklerotische Plaque	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ecchymosis	HP:0031364	rdfs:label	de	Ekchymose	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Small intestinal perforation	HP:0031370	rdfs:label	de	Dünndarmperforation	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Refractory	HP:0031375	rdfs:label	de	Refraktär	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased mitogen-induced T-cell proliferation	HP:0031381	rdfs:label	de	Verminderte Lymphozytenproliferation als Reaktion auf Mitogene	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal CD4+ T cell subset proportion	HP:0031392	rdfs:label	de	Abnormaler Anteil an CD4-positiven T-Zellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal CD8+ T cell proportion	HP:0031393	rdfs:label	de	Abnormaler Anteil von CD8-positiven T-Zellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced antigen-specific T cell proliferation	HP:0031402	rdfs:label	de	Verminderte antigenspezifische T-Zell-Proliferation	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short telomere length	HP:0031413	rdfs:label	de	Kurze Telomerlänge	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Elevated circulating beta-CTX concentration	HP:0031425	rdfs:label	de	Erhöhte zirkulierende beta-C-terminale Telopeptidkonzentration	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Increased circulating osteocalcin level	HP:0031428	rdfs:label	de	Erhöhter zirkulierender Osteocalcinspiegel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Oligoclonal T cell expansion	HP:0031430	rdfs:label	de	Vermehrung oligoklonaler T-Zellen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Monotonic speech	HP:0031435	rdfs:label	de	Monotone Sprache	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Pregnancy exposure	HP:0031437	rdfs:label	de	Exposition während der Schwangerschaft	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
