source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Vesicular eruption	HP:0033697	rdfs:label	nl	Vesicular eruption	NOT_TRANSLATED			
en	A type of vesicular eruption in which the vesicles are at same stages	HP:0033698	IAO:0000115	nl	A type of vesicular eruption in which the vesicles are at same stages	NOT_TRANSLATED			
en	Monomorphic vesicular eruption	HP:0033698	rdfs:label	nl	Monomorphic vesicular eruption	NOT_TRANSLATED			
en	A type of vesicular eruption in which the vesicles are at different stages	HP:0033699	IAO:0000115	nl	A type of vesicular eruption in which the vesicles are at different stages	NOT_TRANSLATED			
en	Polymorphic vesicular eruption	HP:0033699	rdfs:label	nl	Polymorphic vesicular eruption	NOT_TRANSLATED			
en	An acute onset rash characterized by by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevations with a diameter less than 10mm at the widest point, and by multiple papules, which are circumscribed, solid epidermal elevations with no visible fluid with a diameter less than 10mm at the widest point	HP:0033700	IAO:0000115	nl	An acute onset rash characterized by by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevations with a diameter less than 10mm at the widest point, and by multiple papules, which are circumscribed, solid epidermal elevations with no visible fluid with a diameter less than 10mm at the widest point	NOT_TRANSLATED			
en	Papulovesicular eruption	HP:0033700	rdfs:label	nl	Papulovesicular eruption	NOT_TRANSLATED			
en	Increased density related to increased bone mass in the outermost layer (edge) of the iliac wing	HP:0033701	IAO:0000115	nl	Increased density related to increased bone mass in the outermost layer (edge) of the iliac wing	NOT_TRANSLATED			
en	Cortical sclerosis of the iliac wing	HP:0033701	rdfs:label	nl	Cortical sclerosis of the iliac wing	NOT_TRANSLATED			
en	This finding is a thin curvilinear opacity, 1-3 mm in thickness, lying less than 1 cm from and parallel to the pleural surface. It corresponds to atelectasis of normal lung if seen in the dependent posteroinferior portion of lung of a patient in the supine position and is subsequently shown to disappear on CT sections acquired with the patient prone. It may also be encountered in patients with pulmonary edema or fibrosis (other signs are usually present)	HP:0033702	IAO:0000115	nl	This finding is a thin curvilinear opacity, 1-3 mm in thickness, lying less than 1 cm from and parallel to the pleural surface. It corresponds to atelectasis of normal lung if seen in the dependent posteroinferior portion of lung of a patient in the supine position and is subsequently shown to disappear on CT sections acquired with the patient prone. It may also be encountered in patients with pulmonary edema or fibrosis (other signs are usually present)	NOT_TRANSLATED			
en	Subpleural curvilinear line	HP:0033702	rdfs:label	nl	Subpleural curvilinear line	NOT_TRANSLATED			
en	Dysembryoplastic neuroepithelial tumor (DNT) is a benign glioneuronal neoplasm that most commonly occurs in children and young adults and may present with medically intractable, chronic seizures. Lesions vary in size from 10 to 25 mm, although occasionally larger tumors of up to 70 mm have been reported. Grossly, tumors appear as well-defined, solitary nodular masses or poorly demarcated lesions. On the cut section, most tumors are cortically located and may extend into the underlying subcortical white matter in larger tumors. Multi-nodular appearance or cystic changes are commonly found	HP:0033703	IAO:0000115	nl	Dysembryoplastic neuroepithelial tumor (DNT) is a benign glioneuronal neoplasm that most commonly occurs in children and young adults and may present with medically intractable, chronic seizures. Lesions vary in size from 10 to 25 mm, although occasionally larger tumors of up to 70 mm have been reported. Grossly, tumors appear as well-defined, solitary nodular masses or poorly demarcated lesions. On the cut section, most tumors are cortically located and may extend into the underlying subcortical white matter in larger tumors. Multi-nodular appearance or cystic changes are commonly found	NOT_TRANSLATED			
en	Dysembryoplastic neuroepithelial tumor	HP:0033703	rdfs:label	nl	Dysembryoplastic neuroepithelial tumor	NOT_TRANSLATED			
en	An increased amount of homogentisic acid in the urine	HP:0033704	IAO:0000115	nl	An increased amount of homogentisic acid in the urine	NOT_TRANSLATED			
en	Elevated urinary homogentisic acid	HP:0033704	rdfs:label	nl	Elevated urinary homogentisic acid	NOT_TRANSLATED			
en	A feeling of sadness characterized by crying episodes that can come on suddenly and are not under usual social control	HP:0033705	IAO:0000115	nl	A feeling of sadness characterized by crying episodes that can come on suddenly and are not under usual social control	NOT_TRANSLATED			
en	Tearfulness	HP:0033705	rdfs:label	nl	Tearfulness	NOT_TRANSLATED			
en	This condition is caused by slow-growing conglomeration of dust particles and collagen deposition in individuals (mostly coal workers) heavily exposed to inorganic dust. Progressive massive fibrosis manifests as masslike lesions, usually bilateral and innthe upper lobes. Background nodular opacities reflect accompanying pneumoconiosis, with or without emphysematous destruction adjacent to the massive fibrosis. Lesions similar to progressive massive fibrosis sometimes occur in other conditions, such as sarcoidosis and talcosis	HP:0033706	IAO:0000115	nl	This condition is caused by slow-growing conglomeration of dust particles and collagen deposition in individuals (mostly coal workers) heavily exposed to inorganic dust. Progressive massive fibrosis manifests as masslike lesions, usually bilateral and innthe upper lobes. Background nodular opacities reflect accompanying pneumoconiosis, with or without emphysematous destruction adjacent to the massive fibrosis. Lesions similar to progressive massive fibrosis sometimes occur in other conditions, such as sarcoidosis and talcosis	NOT_TRANSLATED			
en	Progressive massive fibrosis	HP:0033706	rdfs:label	nl	Progressive massive fibrosis	NOT_TRANSLATED			
en	Increased thickness of the stratum corneum (the outer layer of the skin) in the skin surrounding the mouth	HP:0033707	IAO:0000115	nl	Increased thickness of the stratum corneum (the outer layer of the skin) in the skin surrounding the mouth	NOT_TRANSLATED			
en	Perioral hyperkeratosis	HP:0033707	rdfs:label	nl	Perioral hyperkeratosis	NOT_TRANSLATED			
en	Anti-3-hydroxy- 3-methylglutaryl-coA reductase antibody positivity	HP:0033708	rdfs:label	nl	Anti-3-hydroxy- 3-methylglutaryl-coA reductase antibody positivity	NOT_TRANSLATED			
en	An increase in the amount of airway mucus. This feature may be characterized by frequent or excessive throat clearing (exhalation through tightly constricted laryngopharyngeal tissues accompanied by vibration of the palatoglossal arch and the vocal folds serving to clear mucus from the airway)	HP:0033709	IAO:0000115	nl	An increase in the amount of airway mucus. This feature may be characterized by frequent or excessive throat clearing (exhalation through tightly constricted laryngopharyngeal tissues accompanied by vibration of the palatoglossal arch and the vocal folds serving to clear mucus from the airway)	NOT_TRANSLATED			
en	Increased sputum production	HP:0033709	rdfs:label	nl	Increased sputum production	NOT_TRANSLATED			
en	A perception of shortness of breath that occurs independently of exertion	HP:0033710	IAO:0000115	nl	A perception of shortness of breath that occurs independently of exertion	NOT_TRANSLATED			
en	Rest dyspnea	HP:0033710	rdfs:label	nl	Rest dyspnea	NOT_TRANSLATED			
en	Pathological thickening of the pulmonary interstitium visualized radiographically and divided into interlobular and intralobular septal thickening	HP:0033711	IAO:0000115	nl	Pathological thickening of the pulmonary interstitium visualized radiographically and divided into interlobular and intralobular septal thickening	NOT_TRANSLATED			
en	Pulmonary interstitial thickening	HP:0033711	rdfs:label	nl	Pulmonary interstitial thickening	NOT_TRANSLATED			
en	Repeated implantation failure refers to a situation in which embryos of good quality fail to implant following several in vitro fertilization (IVF) treatment cycles	HP:0033712	IAO:0000115	nl	Repeated implantation failure refers to a situation in which embryos of good quality fail to implant following several in vitro fertilization (IVF) treatment cycles	NOT_TRANSLATED			
en	Repeated implantation failure	HP:0033712	rdfs:label	nl	Repeated implantation failure	NOT_TRANSLATED			
en	The presence of autoantibodies (immunoglobulins) in the serum that react against anti-signal recognition particle	HP:0033713	IAO:0000115	nl	The presence of autoantibodies (immunoglobulins) in the serum that react against anti-signal recognition particle	NOT_TRANSLATED			
en	Anti-signal recognition particle antibody positivity	HP:0033713	rdfs:label	nl	Anti-signal recognition particle antibody positivity	NOT_TRANSLATED			
en	The occurrence of multiple distinct meningiomas in the same individual	HP:0033714	IAO:0000115	nl	The occurrence of multiple distinct meningiomas in the same individual	NOT_TRANSLATED			
