source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	comment	translation_date
en	obsolete Coronary sinus atrial septal defect	HP:0031297	rdfs:label	it	Difetto del setto interatriale tipo seno coronarico	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Myofiber disarray	HP:0031318	rdfs:label	it	Disordine delle miofibre	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dextrotransposition of the great arteries	HP:0031348	rdfs:label	it	Destro-trasposizione delle grandi arterie	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Sleep onset insomnia	HP:0031354	rdfs:label	it	Difficoltà nell'addormentamento	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Maintenance insomnia	HP:0031355	rdfs:label	it	Insonnia di mantenimento	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Vegetative state	HP:0031358	rdfs:label	it	Stato vegetativo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cutaneous sclerotic plaque	HP:0031359	rdfs:label	it	Placca sclerotica cutanea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ecchymosis	HP:0031364	rdfs:label	it	Ecchimosi	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Small intestinal perforation	HP:0031370	rdfs:label	it	Perforazione dell'intestino tenue	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Refractory	HP:0031375	rdfs:label	it	Refrattaria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased mitogen-induced T-cell proliferation	HP:0031381	rdfs:label	it	Diminuita proliferazione dei linfociti in risposta ai mitogeni	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal CD4+ T cell subset proportion	HP:0031392	rdfs:label	it	Percentuale anomala di cellule T CD4-positive	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal CD8+ T cell proportion	HP:0031393	rdfs:label	it	Proporzione anomala di cellule T CD8-positive	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Reduced antigen-specific T cell proliferation	HP:0031402	rdfs:label	it	Ridotta proliferazione delle cellule T antigene-specifiche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short telomere length	HP:0031413	rdfs:label	it	Lunghezza telomero ridotta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased circulating beta-C-terminal telopeptide concentration	HP:0031425	rdfs:label	it	Aumento della concentrazione di telopeptide beta-C-terminale circolante	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased circulating osteocalcin level	HP:0031428	rdfs:label	it	Aumento del livello di osteocalcina circolante	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Oligoclonal T cell expansion	HP:0031430	rdfs:label	it	Espansione delle cellule T oligoclonali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Monotonic speech	HP:0031435	rdfs:label	it	Monotonia della voce	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Pregnancy exposure	HP:0031437	rdfs:label	it	Esposizione alla gravidanza	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Erosion of oral mucosa	HP:0031446	rdfs:label	it	Erosione della mucosa orale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Status epilepticus without prominent motor symptoms	HP:0031475	rdfs:label	it	Stato epilettico senza sintomi motori evidenti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Continuous spike and waves during slow sleep	HP:0031491	rdfs:label	it	Spike e onde continue durante il sonno lento	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased circulating T4 concentration	HP:0031507	rdfs:label	it	Diminuzione della concentrazione di T4 in circolo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal circulating thyroid hormone concentration	HP:0031508	rdfs:label	it	Concentrazione anormale di ormone tiroideo in circolo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Absent posterior alpha rhythm	HP:0031518	rdfs:label	it	Ritmo alfa posteriore assente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased theta frequency activity in EEG	HP:0031535	rdfs:label	it	Aumento dell'attività a frequenza theta nell'EEG	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal dermoepidermal junction morphology	HP:0031538	rdfs:label	it	Morfologia anomala della giunzione dermoepidermica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormally low T cell receptor excision circle level	HP:0031545	rdfs:label	it	Livelli anormalmente bassi del cerchio di escissione del recettore delle cellule T (TREC)	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cardiac conduction abnormality	HP:0031546	rdfs:label	it	Anomalia della conduzione cardiaca	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal QT interval	HP:0031547	rdfs:label	it	Intervallo QT anormale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Abdominal situs ambiguus	HP:0031565	rdfs:label	it	Situs ambiguus addominale	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Pelvic organ prolapse	HP:0031607	rdfs:label	it	Prolasso dell'organo pelvico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Moderate myopia	HP:0031624	rdfs:label	it	Miopia moderata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Globus pallidus calcification	HP:0031627	rdfs:label	it	Calcificazione del globus pallidus	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Aborted sudden cardiac death	HP:0031628	rdfs:label	it	Morte cardiaca improvvisa abortita	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Impaired tandem gait	HP:0031629	rdfs:label	it	Compromissione della marcia in tandem	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Subpleural honeycombing	HP:0031631	rdfs:label	it	Alveolatura subpleurica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aortic rupture	HP:0031649	rdfs:label	it	Rottura dell'aorta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Quadricuspid aortic valve	HP:0031655	rdfs:label	it	Valvola aortica quadricuspide	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Polymorphic ventricular tachycardia	HP:0031677	rdfs:label	it	Tachicardia ventricolare polimorfa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal stool composition	HP:0031685	rdfs:label	it	Composizione anomala delle feci	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Mild hypermetropia	HP:0031728	rdfs:label	it	Lieve ipermetropia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Moderate hypermetropia	HP:0031729	rdfs:label	it	Moderata ipermetropia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Lateral rectus muscle weakness	HP:0031750	rdfs:label	it	Debolezza del muscolo retto laterale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anti-ganglioside antibody positivity	HP:0031810	rdfs:label	it	Positività degli anticorpi anti-ganglioside	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Freezing of gait	HP:0031825	rdfs:label	it	Blocco dell'andatura	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal reflex	HP:0031826	rdfs:label	it	Riflesso anormale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pinguecula	HP:0031830	rdfs:label	it	Pinguecola	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypometric upward saccades	HP:0031833	rdfs:label	it	Saccadi ipometriche dirette verso l'alto	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Aortopulmonary collateral arteries	HP:0031834	rdfs:label	it	Arterie collaterali aortopolmonari	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Sleep-wake inversion	HP:0031849	rdfs:label	it	Inversione sonno-veglia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal heart rate variability	HP:0031860	rdfs:label	it	Variabilità anomala della frequenza cardiaca	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bacteremia	HP:0031864	rdfs:label	it	Batteriemia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Decreased circulating hepcidin concentration	HP:0031876	rdfs:label	it	Ridotta concentrazione di epcidina circolante	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Abnormal LDL cholesterol concentration	HP:0031886	rdfs:label	it	Concentrazione anormale di colesterolo LDL	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal HDL cholesterol concentration	HP:0031888	rdfs:label	it	Concentrazione anomala di colesterolo HDL	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased urine urobilinogen	HP:0031890	rdfs:label	it	Aumentati livelli di urobilinogeno nelle urine	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Micrographia	HP:0031908	rdfs:label	it	Micrografia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal cranial nerve physiology	HP:0031910	rdfs:label	it	Fisiologia anomala dei nervi cranici	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Digital ulcer	HP:0031917	rdfs:label	it	Ulcera digitale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed ability to walk	HP:0031936	rdfs:label	it	Ritardo nella capacità di camminare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Akathisia	HP:0031943	rdfs:label	it	Acatisia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Usual interstitial pneumonia	HP:0031950	rdfs:label	it	Polmonite interstiziale abituale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nocturnal seizures	HP:0031951	rdfs:label	it	Crisi epilettiche notturne	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Elevated circulating aspartate aminotransferase concentration	HP:0031956	rdfs:label	it	Elevata concentrazione di aspartato aminotransferasi in circolo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Leg dystonia	HP:0031959	rdfs:label	it	Distonia delle gambe	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Arm dystonia	HP:0031960	rdfs:label	it	Distonia del braccio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Elevated circulating alanine aminotransferase concentration	HP:0031964	rdfs:label	it	Elevata concentrazione circolante di alanina aminotransferasi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Presyncope	HP:0031972	rdfs:label	it	Presincope	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Polyminimyoclonus	HP:0031986	rdfs:label	it	Poliminimoclono	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Diminished ability to concentrate	HP:0031987	rdfs:label	it	Diminuzione della capacità di concentrazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hoffmann sign	HP:0031993	rdfs:label	it	Segno di Hoffmann	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Inspiratory crackles	HP:0031996	rdfs:label	it	Crepitii inspiratori	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Orange urine	HP:0032002	rdfs:label	it	Urine arancioni	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Heterotropia	HP:0032012	rdfs:label	it	Eterotropia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Eosinophilic dermal infiltration	HP:0032022	rdfs:label	it	Infiltrazione cutanea eosinofila	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ileal ulcer	HP:0032024	rdfs:label	it	Ulcera ileale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Mildly reduced visual acuity	HP:0032037	rdfs:label	it	Acutezza visiva lievemente ridotta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal cortical dysplasia	HP:0032046	rdfs:label	it	Displasia corticale focale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal cortical dysplasia type Ia	HP:0032048	rdfs:label	it	Displasia corticale focale di tipo Ia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal cortical dysplasia type Ib	HP:0032049	rdfs:label	it	Displasia corticale focale di tipo Ib	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Focal cortical dysplasia type III	HP:0032054	rdfs:label	it	Displasia corticale focale di tipo III	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Mild malformation of cortical development	HP:0032059	rdfs:label	it	Malformazione lieve dello sviluppo corticale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased serum bicarbonate concentration	HP:0032066	rdfs:label	it	Diminuzione della concentrazione sierica di bicarbonato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anti-thyroglobulin antibody positivity	HP:0032069	rdfs:label	it	Positività degli anticorpi anti-tireoglobulina	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Eosinophilic pneumonia	HP:0032071	rdfs:label	it	Polmonite eosinofila	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Male urethral meatus stenosis	HP:0032077	rdfs:label	it	Stenosi del meato uretrale maschile	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Left ventricular outflow tract obstruction	HP:0032092	rdfs:label	it	Ostruzione del tratto di deflusso ventricolare sinistro	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Conjunctival icterus	HP:0032106	rdfs:label	it	Ittero congiuntivale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Froment sign	HP:0032121	rdfs:label	it	Segno di Froment	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Very low visual acuity	HP:0032122	rdfs:label	it	Acutezza visiva molto bassa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased proportion of plasmablasts	HP:0032128	rdfs:label	it	Aumentata proporzione di plasmablasti	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Decreased circulating total IgG concentration	HP:0032132	rdfs:label	it	IgG totali circolanti ridotte	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Keratosis pilaris	HP:0032152	rdfs:label	it	Cheratosi pilare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aphthous ulcer	HP:0032154	rdfs:label	it	Ulcera aftosa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Fungal meningitis	HP:0032159	rdfs:label	it	Meningite fungina	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cryptococcal meningitis	HP:0032160	rdfs:label	it	Meningite criptococcica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Molluscum contagiosum	HP:0032163	rdfs:label	it	Mollusco contagioso	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Severe varicella zoster infection	HP:0032170	rdfs:label	it	Grave infezione da varicella zoster	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Flaky paint dermatosis	HP:0032178	rdfs:label	it	Dermatosi desquamativa della vernice	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased memory T cell proportion	HP:0032183	rdfs:label	it	Diminuzione della percentuale di cellule T memoria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal prothrombin time	HP:0032199	rdfs:label	it	Tempo di protrombina anormale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Decreased CD4+ T cell proportion	HP:0032218	rdfs:label	it	Diminuzione della proporzione di cellule T CD4-positive	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Perifollicular fibroma	HP:0032225	rdfs:label	it	Fibroma perifollicolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cytoplasmic antineutrophil antibody positivity	HP:0032230	rdfs:label	it	Positività degli anticorpi c-ANCA	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Increased circulating creatine kinase MM isoform	HP:0032234	rdfs:label	it	Aumento dell'isoforma MM della creatinchinasi circolante	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Persistent CMV viremia	HP:0032247	rdfs:label	it	Viremia CMV persistente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Granuloma	HP:0032252	rdfs:label	it	Granuloma	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Histoplasmosis	HP:0032256	rdfs:label	it	Istoplasmosi	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Chronic tinea infection	HP:0032259	rdfs:label	it	Infezione cronica da tigna	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Nontuberculous mycobacterial pulmonary infection	HP:0032261	rdfs:label	it	Infezione polmonare da micobatteri non tubercolari	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Recurrent shingles	HP:0032275	rdfs:label	it	Herpes zoster ricorrente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Prominent subcalcaneal fat pad	HP:0032276	rdfs:label	it	Cuscinetto adiposo sottocalcaneale prominente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	2-hydroxyglutarate aciduria	HP:0032278	rdfs:label	it	Aciduria da 2-idrossiglutarato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Disseminated nontuberculous mycobacterial infection	HP:0032283	rdfs:label	it	Infezione disseminata da micobatteri non tubercolari	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Ultra-low vision with retained light projection	HP:0032285	rdfs:label	it	Visione ultrabassa con proiezione di luce trattenuta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ultra-low vision with retained light perception	HP:0032286	rdfs:label	it	Bassissima visione con percezione della luce conservata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ultra-low vision with no light perception	HP:0032287	rdfs:label	it	Visione ultrabassa con assenza di percezione della luce	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Increased circulating IgG2 level	HP:0032299	rdfs:label	it	Aumentati livelli di IgG2 circolanti	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Genital warts	HP:0032301	rdfs:label	it	Verruche genitali	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Sulfocysteinuria	HP:0032350	rdfs:label	it	Sulfocisteinuria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Acidemia	HP:0032368	rdfs:label	it	Acidemia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Periventricular nodular heterotopia	HP:0032388	rdfs:label	it	Eterotopia nodulare periventricolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bilateral perisylvian polymicrogyria	HP:0032407	rdfs:label	it	Polimicrogiria perisilviana bilaterale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Delayed umbilical cord separation	HP:0032434	rdfs:label	it	Ritardo nella separazione del cordone ombelicale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Neonatal omphalitis	HP:0032435	rdfs:label	it	Oftalite neonatale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal circulating C-reactive protein concentration	HP:0032436	rdfs:label	it	Concentrazione anormale di proteina C-reattiva circolante	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Platelet anisocytosis	HP:0032438	rdfs:label	it	Anisocitosi piastrinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pulmonary cyst	HP:0032445	rdfs:label	it	Cisti polmonare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pulmonary bulla	HP:0032446	rdfs:label	it	Bolla polmonare	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Oral melanotic macule	HP:0032451	rdfs:label	it	Maculo melanotico orale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Labial melanotic macule	HP:0032454	rdfs:label	it	Macula melanotica labiale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Reduced granulocyte CD18 level	HP:0032455	rdfs:label	it	Riduzione del livello del CD18 dei granulociti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Narrowing of medullary canal	HP:0032458	rdfs:label	it	Restringimento del canale midollare	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Aplasia of the olfactory bulb	HP:0032466	rdfs:label	it	Aplasia del bulbo olfattivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Elevated fecal sodium	HP:0032484	rdfs:label	it	Sodio fecale elevato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Reduced fecal osmolality	HP:0032487	rdfs:label	it	Ridotta osmolalità fecale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Elevated fecal pH	HP:0032489	rdfs:label	it	Elevato pH fecale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Giant neutrophil granules	HP:0032499	rdfs:label	it	Granuli giganti nei neutrofili	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Polyembolokoilamania	HP:0032508	rdfs:label	it	Poliembolocoilamania	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Onychotillomania	HP:0032509	rdfs:label	it	Onicotillomania	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Deep dermatophytosis	HP:0032515	rdfs:label	it	Dermatofitosi profonda	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Self hugging	HP:0032521	rdfs:label	it	Abbraccio di sé stesso	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Persistent asymmetrical tonic neck reflex	HP:0032549	rdfs:label	it	Persistenza del riflesso tonico asimmetrico del collo	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Howell-Jolly bodies	HP:0032550	rdfs:label	it	Corpi di Howell-Jolly	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Circumoral cyanosis	HP:0032556	rdfs:label	it	Cianosi circumpolare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Coiled sperm flagella	HP:0032560	rdfs:label	it	Flagelli spermatici attorcigliati	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Ileitis	HP:0032564	rdfs:label	it	Ileite	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Renal interstitial foam cells	HP:0032582	rdfs:label	it	Cellule schiumose interstiziali renali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal diffusion weighted cerebral MRI morphology	HP:0032615	rdfs:label	it	Morfologia anormale della risonanza magnetica cerebrale pesata in diffusione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
