source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	A reduced concentration of vitamin B8	HP:0100506	IAO:0000115	nl	A reduced concentration of vitamin B8	NOT_TRANSLATED			
en	Low levels of vitamin B8	HP:0100506	rdfs:label	nl	Vitamine B8 deficiëntie	CANDIDATE			
en	A reduced concentration of Vitamin C	HP:0100510	IAO:0000115	nl	A reduced concentration of Vitamin C	NOT_TRANSLATED			
en	Low levels of vitamin C	HP:0100510	rdfs:label	nl	Vitamine C deficiëntie	CANDIDATE			
en	A reduced concentration of Vitamin D	HP:0100512	IAO:0000115	nl	A reduced concentration of Vitamin D	NOT_TRANSLATED			
en	Low levels of vitamin D	HP:0100512	rdfs:label	nl	Vitamine D deficiëntie	CANDIDATE			
en	Low levels of vitamin E	HP:0100513	rdfs:label	nl	Vitamine E deficiëntie	CANDIDATE			
en	Abnormality of vitamin E metabolism	HP:0100514	rdfs:label	nl	Afwijking van vitamine E metabolisme	CANDIDATE			
en	The presence of an abscess of the liver	HP:0100523	IAO:0000115	nl	The presence of an abscess of the liver	NOT_TRANSLATED			
en	Abnormal calcium-phosphate regulating hormone level	HP:0100530	rdfs:label	nl	Afwijking van de calcium-fosfaathuishouding	CANDIDATE			
en	Abnormality of the fascia	HP:0100536	rdfs:label	nl	Afwijking van de fascie	CANDIDATE			
en	Abnormal cognition with deficits in thinking, reasoning, or remembering	HP:0100543	IAO:0000115	nl	Abnormal cognition with deficits in thinking, reasoning, or remembering	NOT_TRANSLATED			
en	Brown or black discoloration of the nails	HP:0100644	IAO:0000115	nl	Brown or black discoloration of the nails	NOT_TRANSLATED			
en	Failure to close of the chest and abdominal wall likely caused by the failure of the ventral wall to close during week 4 of development	HP:0100656	IAO:0000115	nl	Failure to close of the chest and abdominal wall likely caused by the failure of the ventral wall to close during week 4 of development	NOT_TRANSLATED			
en	An abnormality of Sharpey's fibers (bone fibers, or perforating fibers), which are a matrix of connective tissue consisting of bundles of strong collagenous fibres connecting periosteum to bone	HP:0100685	IAO:0000115	nl	An abnormality of Sharpey's fibers (bone fibers, or perforating fibers), which are a matrix of connective tissue consisting of bundles of strong collagenous fibres connecting periosteum to bone	NOT_TRANSLATED			
en	The presence of Neurofibromas in the subcutis	HP:0100698	IAO:0000115	nl	The presence of Neurofibromas in the subcutis	NOT_TRANSLATED			
en	Subcutaneous neurofibromas	HP:0100698	rdfs:label	nl	Subcutane neurofibromen	CANDIDATE			
en	Acting on the spur of the moment in response to immediate stimuli; acting on a momentary basis without a plan or consideration of outcomes; difficulty establishing or following plans; a sense of urgency and self-harming behavior under emotional distress	HP:0100710	IAO:0000115	nl	Acting on the spur of the moment in response to immediate stimuli; acting on a momentary basis without a plan or consideration of outcomes; difficulty establishing or following plans; a sense of urgency and self-harming behavior under emotional distress	NOT_TRANSLATED			
en	Aggression towards oneself	HP:0100716	IAO:0000115	nl	Aggression towards oneself	NOT_TRANSLATED			
en	Abnormality of vertebral epiphysis morphology	HP:0100734	rdfs:label	nl	Afwijking van de vertebrale epifyse morfologie	CANDIDATE			
en	Abnormal eating habit with excessive or insufficient consumption of food or any other abnormal pattern of food consumption	HP:0100738	IAO:0000115	nl	Abnormal eating habit with excessive or insufficient consumption of food or any other abnormal pattern of food consumption	NOT_TRANSLATED			
en	A benign or malignant neoplasm (tumour) originating in the vascular system	HP:0100742	IAO:0000115	nl	A benign or malignant neoplasm (tumour) originating in the vascular system	NOT_TRANSLATED			
en	A mental disorder characterized by a disintegration of thought processes and of emotional responsiveness. It most commonly manifests as auditory hallucinations, paranoid or bizarre delusions, or disorganized speech and thinking, and it is accompanied by significant social or occupational dysfunction. The onset of symptoms typically occurs in young adulthood, with a global lifetime prevalence of about 0.3-0.7%	HP:0100753	IAO:0000115	nl	A mental disorder characterized by a disintegration of thought processes and of emotional responsiveness. It most commonly manifests as auditory hallucinations, paranoid or bizarre delusions, or disorganized speech and thinking, and it is accompanied by significant social or occupational dysfunction. The onset of symptoms typically occurs in young adulthood, with a global lifetime prevalence of about 0.3-0.7%	NOT_TRANSLATED			
en	A state of abnormally elevated or irritable mood, arousal, and or energy levels	HP:0100754	IAO:0000115	nl	A state of abnormally elevated or irritable mood, arousal, and or energy levels	NOT_TRANSLATED			
en	Persistent difficulty initiating or maintaining sleep	HP:0100785	IAO:0000115	nl	Persistent difficulty initiating or maintaining sleep	NOT_TRANSLATED			
en	Hypersomnia	HP:0100786	rdfs:label	nl	Hypersomnie	CANDIDATE			
en	Abnormality of the periungual region	HP:0100803	rdfs:label	nl	Afwijking van de periunguale regio	CANDIDATE			
en	Systemic inflammatory response to infection	HP:0100806	IAO:0000115	nl	Systemic inflammatory response to infection	NOT_TRANSLATED			
en	Lymphocytosis	HP:0100827	rdfs:label	nl	Lymfocytose	CANDIDATE			
en	An abnormal increase in the total number of T cells detected in the blood	HP:0100828	IAO:0000115	nl	An abnormal increase in the total number of T cells detected in the blood	NOT_TRANSLATED			
en	Increased T cell count	HP:0100828	rdfs:label	nl	Toename van T cellen	CANDIDATE			
en	Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humour, which is normally transparent	HP:0100832	IAO:0000115	nl	Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humour, which is normally transparent	NOT_TRANSLATED			
en	A developmental anomaly wtih a small tubular or saccular midline stomach	HP:0100841	IAO:0000115	nl	A developmental anomaly wtih a small tubular or saccular midline stomach	NOT_TRANSLATED			
en	An abnormality of emotional behaviour	HP:0100851	IAO:0000115	nl	An abnormality of emotional behaviour	NOT_TRANSLATED			
en	Abnormal emotion/affect behavior	HP:0100851	rdfs:label	nl	Abnormaal emotioneel/affectief gedrag	CANDIDATE			
en	An abnormality of fear/anxiety-related behavior, which may relate to either abnormally reduced fear/anxiety-related response or increased fear/anxiety-related response	HP:0100852	IAO:0000115	nl	An abnormality of fear/anxiety-related behavior, which may relate to either abnormally reduced fear/anxiety-related response or increased fear/anxiety-related response	NOT_TRANSLATED			
en	Abnormal fear/anxiety-related behavior	HP:0100852	rdfs:label	nl	Abnormaal angstig gedrag	CANDIDATE			
en	Increased length and width of one half of the tounge	HP:0100875	IAO:0000115	nl	Increased length and width of one half of the tounge	NOT_TRANSLATED			
en	Abnormality of the ductus choledochus	HP:0100889	rdfs:label	nl	Afwijking van de ductus choledochus	CANDIDATE			
en	Sclerosis of distal finger phalanx	HP:0100915	rdfs:label	nl	Sclerose van distale vinger falanx	CANDIDATE			
en	Sclerosis of middle finger phalanx	HP:0100916	rdfs:label	nl	Sclerose van middelvinger falanx	CANDIDATE			
en	Sclerosis of proximal finger phalanx	HP:0100917	rdfs:label	nl	Sclerose van proximale vinger falanx	CANDIDATE			
en	Sclerosis of proximal toe phalanx	HP:0100946	rdfs:label	nl	Sclerose van proximale teen falanx	CANDIDATE			
en	Sclerosis of middle toe phalanx	HP:0100947	rdfs:label	nl	Sclerose van middelste teen falanx	CANDIDATE			
en	Sclerosis of distal toe phalanx	HP:0100948	rdfs:label	nl	Sclerose van distale teen falanx	CANDIDATE			
en	Shyness	HP:0100962	rdfs:label	nl	Verlegenheid	CANDIDATE			
en	Dysharmonic bone age	HP:0200000	rdfs:label	nl	Dysharmonische bot leeftijd	CANDIDATE			
en	A circumscribed, fluid-containing, epidermal elevation generally considered less than 10mm in diameter at the widest point	HP:0200037	IAO:0000115	nl	A circumscribed, fluid-containing, epidermal elevation generally considered less than 10mm in diameter at the widest point	NOT_TRANSLATED			
en	Nontender, round and firm, but slightly compressible, intradermal or subcutaneous cyst measuring 0.5-5 cm in diameter. Epidermal cysts are intradermal or subcutaneous tumors, grow slowly and occur on the face, neck, back and scrotum. They usually appear at or around puberty, and as a rule an affected individual has one solitary or a few cysts	HP:0200040	IAO:0000115	nl	Nontender, round and firm, but slightly compressible, intradermal or subcutaneous cyst measuring 0.5-5 cm in diameter. Epidermal cysts are intradermal or subcutaneous tumors, grow slowly and occur on the face, neck, back and scrotum. They usually appear at or around puberty, and as a rule an affected individual has one solitary or a few cysts	NOT_TRANSLATED			
en	Scar tissue in the macula	HP:0200056	IAO:0000115	nl	Scar tissue in the macula	NOT_TRANSLATED			
en	Chorioretinal degeneration	HP:0200065	rdfs:label	nl	Chorioretinale degeneratie	CANDIDATE			
en	Cleft maxillary alveolus	HP:0410003	rdfs:label	nl	Gespleten primair palatum	CANDIDATE			
en	Abnormal radial ray morphology	HP:0410049	rdfs:label	nl	Abnormal radial ray morphology	NOT_TRANSLATED			
en	An increase in the level of 3-hydroxy-3-methylglutaric acid in the urine	HP:0410051	IAO:0000115	nl	An increase in the level of 3-hydroxy-3-methylglutaric acid in the urine	NOT_TRANSLATED			
en	A decrease in the level of erythritol in the cerebrospinal fluid	HP:0410056	IAO:0000115	nl	A decrease in the level of erythritol in the cerebrospinal fluid	NOT_TRANSLATED			
en	An increase in the level of D-threitol in the cerebrospinal fluid	HP:0410058	IAO:0000115	nl	An increase in the level of D-threitol in the cerebrospinal fluid	NOT_TRANSLATED			
en	Increased level of D-threitol in CSF	HP:0410058	rdfs:label	nl	Increased level of D-threitol in CSF	NOT_TRANSLATED			
en	Increased level of L-glutamic acid in blood	HP:0410068	rdfs:label	nl	Increased level of L-glutamic acid in blood	NOT_TRANSLATED			
en	An increase in the level of ribitol in the cerebral spinal fluid	HP:0410071	IAO:0000115	nl	An increase in the level of ribitol in the cerebral spinal fluid	NOT_TRANSLATED			
en	Increased level of ribitol in CSF	HP:0410071	rdfs:label	nl	Increased level of ribitol in CSF	NOT_TRANSLATED			
en	An increase in the level of ribose in the cerebrospinal fluid	HP:0410073	IAO:0000115	nl	An increase in the level of ribose in the cerebrospinal fluid	NOT_TRANSLATED			
en	Increased level of ribose in CSF	HP:0410073	rdfs:label	nl	Increased level of ribose in CSF	NOT_TRANSLATED			
en	An increase in the level of xylitol in the cerebrospinal fluid	HP:0410075	IAO:0000115	nl	An increase in the level of xylitol in the cerebrospinal fluid	NOT_TRANSLATED			
en	Increased level of xylitol in CSF	HP:0410075	rdfs:label	nl	Increased level of xylitol in CSF	NOT_TRANSLATED			
en	Chronic idiopathic urticaria	HP:0410133	rdfs:label	nl	Chronic idiopathic urticaria	NOT_TRANSLATED			
en	Abnormal biotinidase level	HP:0410144	rdfs:label	nl	Abnormal biotinidase level	NOT_TRANSLATED			
en	A decrease in the biotinidase level, an enzyme that releases biotin from biocytin, the product of biotin-dependent carboxylases degradation	HP:0410145	IAO:0000115	nl	A decrease in the biotinidase level, an enzyme that releases biotin from biocytin, the product of biotin-dependent carboxylases degradation	NOT_TRANSLATED			
en	Decreased biotinidase level	HP:0410145	rdfs:label	nl	Decreased biotinidase level	NOT_TRANSLATED			
