source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status	translator
en	pt	HP:0030403	rdfs:label	Spontaneous platelet aggregation	Agregação plaquetária espontânea	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030404	rdfs:label	Glucagonoma	Glucagonoma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030405	rdfs:label	Pancreatic endocrine tumor	Tumor pancreático neuroendócrino	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030406	rdfs:label	Primary peritoneal carcinoma	Carcinoma peritoneal primário	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030407	rdfs:label	Pineocytoma	Pineocitoma	OFFICIAL	orcid:0009-0005-0193-5224
en	pt	HP:0030408	rdfs:label	Pineoblastoma	Pineoblastoma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030409	rdfs:label	Renal transitional cell carcinoma	Carcinoma renal de células transicionais	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030410	rdfs:label	Sebaceous gland carcinoma	Carcinoma de glândula sebácea	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030411	rdfs:label	Jejunal adenocarcinoma	Adenocarcinoma jejunal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030412	rdfs:label	Ileal adenocarcinoma	Adenocarcinoma ileal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030413	rdfs:label	Squamous cell carcinoma of the tongue	Carcinoma escamoso de língua	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030414	rdfs:label	Verrucous cell carcinoma of the tongue	Carcinoma de células verrucosas da língua	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030415	rdfs:label	Sarcomatoid carcinoma of the tongue	Carcinoma sarcomatoide da língua	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030416	rdfs:label	Vulvar neoplasm	Neoplasia vulvar	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030417	rdfs:label	Squamous cell carcinoma of the vulva	Carcinoma espinocelular da vulva	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030418	rdfs:label	Vulvar melanoma	Melanoma vulvar	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030419	rdfs:label	Bartholin gland carcinoma	Carcinoma da glândula de Bartholin	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030420	rdfs:label	Vulvar adenocarcinoma	Adenocarcinoma vulvar	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030421	rdfs:label	Epididymal neoplasm	Neoplasia epididimal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030423	rdfs:label	Splenic cyst	Cisto esplênico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030424	rdfs:label	Epididymal cyst	Cisto no epidídimo	OFFICIAL	orcid:0009-0005-0193-5224|orcid:0009-0004-3413-3132
en	pt	HP:0030425	rdfs:label	Calcified ovarian cyst	Cisto ovariano calcificado	OFFICIAL	orcid:0009-0005-0193-5224|orcid:0009-0004-3413-3132
en	pt	HP:0030426	rdfs:label	Ossifying fibroma	Fibroma ossificante	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030427	rdfs:label	Ossifying fibroma of the jaw	Fibroma ossificante da mandíbula	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030428	rdfs:label	Cutaneous myxoma	Mixoma cutâneo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030429	rdfs:label	Juvenile nasopharyngeal angiofibroma	Angiofibroma juvenil nasofaríngeo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030430	rdfs:label	Neuroma	Neuroma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030431	rdfs:label	Osteochondroma	Condrosteoma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030432	rdfs:label	Chondroblastoma	Condroblastoma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030433	rdfs:label	Osteoid osteoma	Osteoma osteoide	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030434	rdfs:label	Pilomatrixoma	Pilomatricoma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030436	rdfs:label	Fibrofolliculoma	Fibrofoliculoma	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030437	rdfs:label	Anal canal neoplasm	Neoplasia do canal anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030438	rdfs:label	Anal canal squamous cell carcinoma	Carcinoma de células escamosas do canal anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030439	rdfs:label	Anal canal adenocarcinoma	Adenocarcinoma do canal anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030440	rdfs:label	Anal margin neoplasm	Neoplasia da margem anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030441	rdfs:label	Anal margin Paget's disease	Doença de Paget da margem anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030442	rdfs:label	Anal margin squamous cell carcinoma	Carcinoma de células escamosas da margem anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030443	rdfs:label	Anal margin basal cell carcinoma	Carcinoma basocelular da margem anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030444	rdfs:label	Anal margin melanoma	Melanoma da margem anal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030445	rdfs:label	Pulmonary carcinoid tumor	Tumor carcinoide do pulmão	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030446	rdfs:label	Atypical pulmonary carcinoid tumor	Tumor carcinoide pulmonar atípico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030447	rdfs:label	Merkel cell skin cancer	Carcinoma cutâneo de células de Merkel	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030448	rdfs:label	Soft tissue sarcoma	Sarcoma dos tecidos moles	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030449	rdfs:label	Therapeutic abortion	Aborto terapêutico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030450	rdfs:label	Neoplasm of the autonomic nervous system	Neoplasia do sistema nervoso autônomo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030451	rdfs:label	Mesenteric cyst	Cisto mesentérico	OFFICIAL	orcid:0009-0005-0193-5224|orcid:0009-0004-3413-3132
en	pt	HP:0030452	rdfs:label	Chylolymphatic mesenteric cyst	Cisto mesentérico quilolinfático	OFFICIAL	orcid:0009-0005-0193-5224|orcid:0009-0004-3413-3132
en	pt	HP:0030453	rdfs:label	Abnormal visual electrophysiology	Eletrofisiologia visual anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030454	rdfs:label	Abnormal electrooculogram	Eletro-oculograma anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030455	rdfs:label	Abnormality of pattern visual evoked potentials	Anomalia dos potenciais evocados visuais por padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030456	rdfs:label	Abnormality of pattern onset/offset visual evoked potentials	Anomalia dos potenciais evocados visuais ao aparecimento/desaparecimento de padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030457	rdfs:label	Abnormal amplitude of pattern onset/offset visual evoked potentials	Anomalia da amplitude dos potenciais evocados visuais ao aparecimento/desaparecimento de padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030458	rdfs:label	Abnormal timing of pattern onset/offset visual evoked potentials	Tempo anormal dos potenciais evocados visuais ao aparecimento/desaparecimento de padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030460	rdfs:label	Abnormal timing of pattern reversal visual evoked potentials	Tempo anormal dos potenciais evocados visuais à reversão de padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030461	rdfs:label	Abnormal timing of flash visual evoked potentials	Tempo anormal de potenciais evocados visuais de flash	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030462	rdfs:label	Abnormal amplitude of flash visual evoked potentials	Amplitude anormal de potenciais evocados visuais de flash	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030463	rdfs:label	Asymmetrical distribution of flash visual evoked potentials	Distribuição assimétrica dos potenciais evocados visuais do flash	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030464	rdfs:label	Asymmetrical distribution of pattern reversal visual evoked potentials	Distribuição assimétrica dos potenciais evocados visuais de reversão de padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030465	rdfs:label	Undetectable light-adapted electroretinogram	Eletrorretinograma de adaptação ao claro indetectável	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030466	rdfs:label	Abnormal full-field electroretinogram	Eletrorretinograma de campo total anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030467	rdfs:label	Abnormal pattern electroretinogram	Eletrorretinograma por padrões anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030468	rdfs:label	Abnormal multifocal electroretinogram	Eletrorretinograma multifocal anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030469	rdfs:label	Abnormal dark-adapted electroretinogram	Eletrorretinograma de adaptação ao escuro anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030470	rdfs:label	Abnormal dark-adapted bright flash electroretinogram	Eletrorretinograma de adaptação ao escuro por flash brilhante anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030471	rdfs:label	Abnormal dark-adapted dim flash electroretinogram	Eletrorretinograma de adaptação ao escuro por flash de luz baixa anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030472	rdfs:label	Abnormal light-adapted single flash electroretinogram	Eletrorretinograma de adaptação ao claro por flash único anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030473	rdfs:label	Abnormal light-adapted flicker electroretinogram	Eletrorretinograma de adaptação ao claro por luz cintilante anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030474	rdfs:label	Undetectable dark-adapted electroretinogram	Eletrorretinograma adaptado ao escuro indetectável	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030475	rdfs:label	Abnormal timing of dark-adapted dim flash electroretinogram	Tempo anormal de eletrorretinograma adaptado ao escuro por flash de luz baixa	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030476	rdfs:label	Abnormal amplitude of dark-adapted dim flash electroretinogram	Amplitude anormal de eletrorretinograma adaptado ao escuro por flash de luz baixa	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030477	rdfs:label	Abnormal timing of dark-adapted bright flash electroretinogram	Tempo anormal de eletrorretinograma adaptado ao escuro por flash brilhante	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030478	rdfs:label	Abnormal amplitude of dark-adapted bright flash electroretinogram	Amplitude anormal de eletrorretinograma adaptado ao escuro por flash brilhante	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030479	rdfs:label	Abnormal amplitude of light-adapted flicker electroretinogram	Amplitude anormal de eletrorretinograma de luz cintilante adaptado ao claro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030480	rdfs:label	Abnormal timing of light-adapted flicker electroretinogram	Tempo anormal de eletrorretinograma de luz cintilitante adaptado ao claro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030481	rdfs:label	Abnormal amplitude of light-adapted single flash electroretinogram	Amplitude anormal do eletrorretinograma de flash único adaptado ao claro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030482	rdfs:label	Abnormal timing of light-adapted single flash electroretinogram	Tempo anormal do eletrorretinograma de flash único adaptado ao claro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030483	rdfs:label	Reduced amplitude of dark-adapted bright flash electroretinogram a-wave	Amplitude reduzida da onda a do eletrorretinograma de flash brilhante adaptado ao escuro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030484	rdfs:label	Supernormal dark-adapted bright flash electroretinogram b-wave	Onda B supernormal em eletrorretinograma adaptado ao escuro de flash brilhante	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030485	rdfs:label	Abnormal amplitude of pattern electroretinogram	Amplitude anormal de eletrorretinograma por padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030486	rdfs:label	Abnormal timing of pattern electroretinogram	Tempo anormal de eletrorretinograma por padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030487	rdfs:label	Abnormal P50/N95 ratio of pattern electroretinogram	Relação P50/N95 anormal de eletrorretinograma por padrões	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030488	rdfs:label	Abnormal central response of multifocal electroretinogram	Resposta central anormal do eletrorretinograma multifocal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030489	rdfs:label	Abnormal paracentral response of multifocal electroretinogram	Resposta paracentral anormal do eletrorretinograma multifocal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030490	rdfs:label	Exudative vitreoretinopathy	Vitreorretinopatia exsudativa	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030491	rdfs:label	Choriocapillaris atrophy	Atrofia coriocapilar	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030493	rdfs:label	Abnormality of foveal pigmentation	Anomalia da pigmentação foveal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030494	rdfs:label	Macular microaneurysm/hemorrhage	Microaneurisma/hemorragia macular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030495	rdfs:label	Abnormality morphology of the macular vasculature	Morfologia anormal da vasculatura macular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030496	rdfs:label	Macular exudate	Exsudato macular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030497	rdfs:label	Macular cotton wool spot	Mancha macular em algodão	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030498	rdfs:label	Macular thickening	Espessamento macular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030499	rdfs:label	Macular drusen	Drusas maculares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030500	rdfs:label	Yellow/white lesions of the macula	Lesões amarelas/brancas da mácula	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030501	rdfs:label	Macular crystals	Cristais maculares	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030502	rdfs:label	Retinoschisis	Retinosquise	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030503	rdfs:label	Macular telangiectasia	Telangiectasia macular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030504	rdfs:label	Grouped congenital hypertrophy of retinal pigment epithelium	Hipertrofia congênita agrupada do epitélio pigmentar da retina	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030505	rdfs:label	Nummular pigmentation of the fundus	Pigmentação numular do fundo	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030506	rdfs:label	Yellow/white lesions of the retina	Lesões amarelas/brancas da retina	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030507	rdfs:label	Retinal crystals	Cristais na retina	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030509	rdfs:label	Retinal racemose hemangioma	Hemangioma racemoso da retina	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030510	rdfs:label	Combined hamartoma of the retinal pigment epithelium and retina	Hamartoma combinado do epitélio pigmentar retiniano e da retina	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030511	rdfs:label	Bradyopsia	Bradiopsia	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030512	rdfs:label	Difficulty adjusting to changes in luminance	Dificuldade de ajuste às mudanças na luminância	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030513	rdfs:label	Difficulty adjusting from light to dark	Dificuldade no ajuste visual do claro para o escuro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030514	rdfs:label	Difficulty adjusting from dark to light	Dificuldade no ajuste visual do escuro para o claro	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030515	rdfs:label	Moderately reduced visual acuity	Acuidade visual moderadamente reduzida	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030516	rdfs:label	Homonymous hemianopia	Hemianopsia homônima	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030517	rdfs:label	Heteronymous hemianopia	Hemianopsia heterônima	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030518	rdfs:label	Congruous homonymous hemianopia	Hemianopsia homônima congruente	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030519	rdfs:label	Congruous heteronymous hemianopia	Hemianopsia heterônima congruente	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030520	rdfs:label	Binasal hemianopia	Hemianopsia binasal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030521	rdfs:label	Bitemporal hemianopia	Hemianopsia bitemporal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030522	rdfs:label	Mild constriction of peripheral visual field	Leve constrição do campo visual periférico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030525	rdfs:label	Moderate constriction of peripheral visual field	Constrição moderada do campo visual periférico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030526	rdfs:label	Severe constriction of peripheral visual field	Constrição grave do campo visual periférico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030527	rdfs:label	Very severe constriction of peripheral visual field	Constrição muito grave do campo visual periférico	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030528	rdfs:label	Paracentral scotoma	Escotoma paracentral	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030529	rdfs:label	Ring scotoma	Escotoma anular	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030530	rdfs:label	Arcuate scotoma	Escotoma arqueado	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030531	rdfs:label	Altitudinal visual field defect	Defeito do campo visual altitudinal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030532	rdfs:label	Visual acuity test abnormality	Anomalia no teste de acuidade visual	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030533	rdfs:label	Abnormal unaided visual acuity test	Teste de acuidade visual sem correção anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030534	rdfs:label	Abnormal best corrected visual acuity test	Teste de acuidade visual com melhor correção anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030535	rdfs:label	Abnormal pinhole visual acuity test	Teste de acuidade visual através de orifício estenopeico anormal	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030536	rdfs:label	Unaided visual acuity 0.1 LogMAR	Acuidade visual não corrigida 0,1 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030537	rdfs:label	Unaided visual acuity 0.2 LogMAR	Acuidade visual não corrigida 0,2 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030538	rdfs:label	Unaided visual acuity 0.3 LogMAR	Acuidade visual não corrigida 0,3 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030539	rdfs:label	Unaided visual acuity 0.4 LogMAR	Acuidade visual não corrigida 0,4 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030540	rdfs:label	Unaided visual acuity 0.5 LogMAR	Acuidade visual não corrigida 0,5 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030541	rdfs:label	Unaided visual acuity 0.6 LogMAR	Acuidade visual não corrigida 0,6 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030542	rdfs:label	Unaided visual acuity 0.7 LogMAR	Acuidade visual não corrigida 0,7 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030543	rdfs:label	Unaided visual acuity 0.8 LogMAR	Acuidade visual não corrigida 0,8 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030544	rdfs:label	Unaided visual acuity 0.9 LogMAR	Acuidade visual não corrigida 0,9 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030545	rdfs:label	Unaided visual acuity 1.0 LogMAR	Acuidade visual não corrigida 1,0 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030546	rdfs:label	Unaided visual acuity 1.1 LogMAR	Acuidade visual não corrigida 1,1 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030547	rdfs:label	Unaided visual acuity 1.2 LogMAR	Acuidade visual não corrigida 1,2 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030548	rdfs:label	Unaided visual acuity 1.3 LogMAR	Acuidade visual não corrigida 1,3 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030549	rdfs:label	Unaided visual acuity 2.0 LogMAR	Acuidade visual não corrigida 2,0 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
en	pt	HP:0030550	rdfs:label	Unaided visual acuity 3.0 LogMAR	Acuidade visual não corrigida 3,0 LogMAR	OFFICIAL	orcid:0009-0004-3413-3132
