## IMPORTANT
# THIS FILE HAS BEEN GENERATED BY THE BERLIN-HPO-TEAM (SEBASTIAN, SANDRA, PETER) IN 2009!! FREE FOR ACADEMIC USE. USE AT OWN RISK!!

Orphanet-I	Maps to HPO-ID	Type	Orphanet Name	HPO-Name	Curator Berlin	Comments Berlin	Curator Paris	Comments Paris	Method	STATISTICS

										Number unique Orphanet IDs (col B):
id_signe_15640	HP:0000768	EQUIV	Pectus carinatum	Pectus carinatum	sdoelken	# good mapping			Distance de Levenshtein	1361
										Number of unique HPO-IDs (col C):
										1157
id_signe_16330	HP:0008481	EQUIV	Odontoid hypoplasia	Mild odontoid hypoplasia	sdoelken	# good mapping			I-Sub distance	% done:
										85.01
id_signe_26740	HP:0100819		Intestinal/bowel fistulae	Intestinal fistula	sdoelken	"# good mapping, created new HPO term"


id_signe_38080	HP:0100820		Renal glomerular defect/glomerulopathy	Glomerulopathy	sdoelken	# good mapping


id_signe_35630	HP:0005294		Arterial rupture	Arterial dissection	sdoelken	# good mapping


id_signe_43160	HP:0001287		Meningitis/meningeal syndrome	Meningitis	"skoehler, sdoelken"	# good mapping


id_signe_39460	HP:0000045		Scrotum abnormalities	Abnormality of the scrotum	"skoehler, sdoelken"	# good mapping


id_signe_23590	HP:0001480		Excessive freckling	Freckling	"skoehler, sdoelken"	# good mapping


id_signe_43350	HP:0001315		Areflexia/hyporeflexia	Reduced reflexes	sdoelken	# good mapping


id_signe_40270	HP:0100823		Genital prolapse	Genital hernia	sdoelken	# mapped to parent term


id_signe_26340			Gastric duplication		sdoelken	probinson


id_signe_26140	HP:0002575		Tracheo-esophageal fistula/esophageal atresia/stenosis	Tracheoesophageal fistula	sdoelken	# good enough


id_signe_2640	HP:0002007		Frontal bossing/prominent forehead	Frontal bossing	"skoehler, sdoelken"	# good mapping


id_signe_20600	HP:0100490		Camptodactyly of some fingers	Camptodactyly (hands)	sdoelken	# good mapping


id_signe_9720	HP:0100825		Oral mucosa disease/cheilitis	Cheilitis	sdoelken	"# good mapping, created new HPO term"


id_signe_22060	HP:0001769		Broad foot	Broad feet	"skoehler, sdoelken"	# good mapping


id_signe_23190	HP:0200042		Chronic skin infection/ulcerations/ulcers/cancrum	skin ulcer	sdoelken	# good mapping


id_signe_25700	HP:0100826		Nail tumors	Neoplasia of the nails	sdoelken	"# good mapping, created new HPO term"


id_signe_48540	HP:0100827		Hyperlymphocytosis	Lymphocytosis	sdoelken	"# good mapping, created new HPO term"


id_signe_24840	HP:0009890		High hair line (front)/widow peak	High anterior hairline	"skoehler, sdoelken"	# good enough


id_signe_13000	HP:0000364		Anomalies of ear and hearing	Hearing abnormality	"skoehler, sdoelken"	# good mapping


id_signe_2840	HP:0000294		Low hair line-front	Low anterior hairline	sdoelken	# good mapping


id_signe_5930	HP:0000597		Ophthalmoplegia/ophthalmoparesis/oculomotor palsy	Ophthalmoparesis	"skoehler, sdoelken"	# mapped to parent term


id_signe_55260			Antenatal exposure : rubella		sdoelken	probinson


id_signe_39600	HP:0008687		Prostate atrophy/hypotrophy	Hypoplasia of the prostate	sdoelken	good enough at the moment


id_signe_41870	HP:0100829		Galactorrhea	Galactorrhoea	sdoelken	"# good mapping, created new HPO term"


id_signe_13220	HP:0100830		Round ear	Round ear	"skoehler, sdoelken"	"# good mapping, created new HPO term"


id_signe_22480	HP:0001844		Big toe anomaly (excluding absence)	Abnormality of the hallux	"skoehler, sdoelken"	This does not exclude the absence....


id_signe_22280	HP:0001839		Oligodactyly/ectrodactyly of toes	Ectrodactyly (feet)	"skoehler, sdoelken"	not the same as oligodactyly


id_signe_47400	HP:0005339		Anomalies of complement	Abnormality of complement	"skoehler, sdoelken"	# good mapping


id_signe_23340	HP:0200039		Pustula/pustulosis	skin pustule	sdoelken	# good mapping


id_signe_32560	HP:0002088		Radiologic lung abnormalities/changes	Abnormality of the lung	sdoelken	# good enough - mapped to parent term


id_signe_50180	HP:0006753		Estomach/gastric neoplasm/tumor/carcinoma/cancer	Neoplasia of the stomach	"skoehler, sdoelken"	# good mapping


id_signe_12650	HP:0000670		Multiple caries	Carious teeth	sdoelken	# good mapping


id_signe_48000	HP:0001871		Anomalies of the hematological system	Hematological abnormality	"skoehler, sdoelken"	# good mapping


id_signe_43300	HP:0002071		Extrapyramidal syndrome	Extrapyramidal signs	"skoehler, sdoelken"	# good mapping


id_signe_5510	HP:0000662		Night blindness/hemeralopia	Night blindness	"skoehler, sdoelken"	# good mapping


id_signe_49860	HP:0100831		Vitamin K/K1/K2 deficiency	Abnormality of vitamin K metabolism	sdoelken	# good enough 


id_signe_41180	HP:0000820		Ectopic/agenesis/dysgenesis/hypoplastic thyroid	Abnormality of the thyroid gland	"skoehler, sdoelken"	# good enough 


id_signe_11000	HP:0000174		Palate anomalies	Abnormality of palate	"skoehler, sdoelken"	# good mapping


id_signe_32360	HP:0006703		Hypoplastic lungs/pulmonary hypoplasia/agenesis	Aplasia/Hypoplasia of the lungs	"skoehler, sdoelken"	# good mapping


id_signe_42600	HP:0002269		Agyria/micro/pachy/macrogyria/lissencephaly/gyration/neuronal migration defect	Neuronal migration disorder	"skoehler, sdoelken"	# good mapping


id_signe_26560	HP:0003363		Situs inversus visceralis/colon/intestine trasposition/heterotaxia	Abdominal situs inversus	sdoelken	# good mapping


id_signe_10140	HP:0010295		Microglossia/aglossia/hypoglossia/tongue hypoplasia	Aplasia/Hypoplasia of the tongue	"skoehler, sdoelken"	# good mapping


id_signe_13420	HP:0009896		Antitragus abnormal	Abnormality of the antitragus	"skoehler, sdoelken"	# good mapping


id_signe_51030	HP:0005508		Macroglobulinemia	Waldenstrom macroglobulinemia	sdoelken	I presume this is meant


id_signe_3780	HP:0000211		Limited opening of the mouth	Trismus	sdoelken	# good mapping


id_signe_13020	HP:0008572		External ear anomalies	External ear malformation	"skoehler, sdoelken"	# good mapping


id_signe_5060	HP:0100832		Flitting flies/myiodesopsia/myodesopsia	Mouches volantes 	sdoelken	"# good mapping, created new HPO term"


id_signe_22080	HP:0001838		Pes talus	Vertical talus	sdoelken	"is this correct? I'm not familiar with ""Pes talus"""


id_signe_42810	HP:0007360		Cerebellum/cerebellar vermis anomaly/agenesis/hypoplasia	Aplasia/Hypoplasia of the cerebellum	sdoelken	# good mapping


id_signe_50190	HP:0100833		Small bowel neoplasm/tumor/carcinoma/cancer	Neoplasia of the small intestine	sdoelken	"# good mapping, created new HPO term"


id_signe_23330			Negative Nikolski's sign		sdoelken	"this is ""normal"" - so why make it a feature?"


id_signe_50390	HP:0100013		Breast neoplasm/tumor/carcinoma/cancer	Neoplasm of the breast	"skoehler, sdoelken"	# good mapping


id_signe_23130	HP:0000998		Hairy patch	Hypertrichosis	sdoelken	cannot get this any better at the moment


id_signe_52720			Genomic imprinting anomaly		sdoelken	probinson


id_signe_50990	HP:0100835		Benign tumor of the brain/nervous system	Benign neoplasm of the central nervous system	sdoelken	"# good mapping, created new HPO term"


id_signe_4660	HP:0001140		Conjunctival tumor/epibulbar dermoid	Epibulbar dermoids	sdoelken	OK at the moemnt


id_signe_16540	HP:0003422		Vertebral segmentation anomaly/hemivertebrae	Vertebral segmentation defects	"skoehler, sdoelken"	# good mapping


id_signe_50700	HP:0100634		Neuroendocrine tumor/apudoma/carcinoid	Neuroendocrine neoplasia	sdoelken	# good mapping


id_signe_39620	HP:0000022		Male internal genitalia anomaly/deferent ducts agenesis/ectopy/duplication	Abnormality of male internal genitalia	"skoehler, sdoelken"	# good mapping


id_signe_13240	HP:0000391		Helix thickened/sculpted	Thickened helices	"skoehler, sdoelken"	# good mapping


id_signe_6500	HP:0010747		Flared eyebrows	Medial flaring of the eyebrow	sdoelken	is this OK?


id_signe_55240			Antenatal exposure : syphilis		sdoelken	probinson


id_signe_48780	HP:0000225		Gingivorrhagia/gingival bleeding	Gingival bleeding	"skoehler, sdoelken"	# good mapping


id_signe_24600	HP:0002208		Coarse/thick hair	Coarse hair	sdoelken	# good enough


id_signe_23160	HP:0010767		Dermoid sinus/dimple/pit (excluding sacral)	Sacrococcygeal pilonidal abnormality	sdoelken	no excluding XYZ


id_signe_23360	HP:0100837		Follicular/vermiculata atrophoderma	Atrophodermia vermiculata	sdoelken	"# good mapping, created new HPO term"


id_signe_26580	HP:0005222		Colonic/intestinal/bowel diverticulosis/diverticulitis	Bowel diverticulosis	"skoehler, sdoelken"	# good mapping


id_signe_50720	HP:0100012		Eye neoplasm/tumor/carcinoma/cancer	Neoplasia of the eye	sdoelken	# good mapping


id_signe_25450	HP:0008388		Dysplastic/thick/grooved toenails	Abnormality of the toenails	sdoelken	# mapped to parent term


id_signe_53800	HP:0001519		Marfanoid morphotype	Dolichostenomelia	sdoelken	# good mapping


id_signe_43320	HP:0100022		Execution movement disorder/dysmetria/bradykinesia/akinesia/apraxia	Abnormality of movement	"skoehler, sdoelken"	# good mapping


id_signe_6300	HP:0000664		Synophris/synophrys	Synophrys	"skoehler, sdoelken"	# good mapping


id_signe_24400			Dense scalp hair		sdoelken	is this an abnormality???


id_signe_19300	HP:0002997		Ulnar/cubital anomaly/absence/agenesis/hypoplasia/abnormal ulnar/cubital ray	Abnormality of the ulna	sdoelken	# mapped to parent term


id_signe_2400	HP:0000269		Prominent occiput/occipital bossing	Prominent occiput	"skoehler, sdoelken"	# good mapping


id_signe_24800	HP:0002162		Low hair line (back)	Low posterior hairline	"skoehler, sdoelken"	# good mapping


id_signe_19180	HP:0003063		Humerus anomaly/absence/agenesis/hypoplasia/congenital humerus varus	Abnormality of the humerus	sdoelken	# good mapping


id_signe_42060	HP:0002323		Anencephaly/acrania	Anencephaly	"skoehler, sdoelken"	# good mapping


id_signe_51050	HP:0006775		Multiple myeloma	Multiple myeloma	sdoelken	# good mapping


id_signe_52540	HP:0003220		Chromosome breakage	Abnormality of chromosome stability	"skoehler, sdoelken"	# good mapping


id_signe_3100	HP:0000272		Flat face	Malar hypoplasia	sdoelken	# good mapping


id_signe_23350	HP:0100838		Furuncle/cutaneous abscess/hidrosadenitis suppurativa	Cutaneous abscess	sdoelken	# good mapping


id_signe_28660	HP:0100839		Liver/hepatic absence/agenesis	Hepatic agenesis	sdoelken 	"# good mapping, created new HPO term"


id_signe_48580	HP:0001872		Platelet disorders/thrombopathies	Abnormality of thrombocytes	sdoelken 	"# good mapping, created new HPO term"


id_signe_23150			Rippled skin		sdoelken 	???


id_signe_43310	HP:0007256		Pyramidal syndrome	Pyramidal signs	sdoelken 	is this meant?


id_signe_42630	HP:0007370		Corpus callosum/septum pellucidum total/partial agenesis	Aplasia/Hypoplasia of the corpus callosum	sdoelken 	# good mapping


id_signe_3520	HP:0000310		Prominent premaxillary region/midface	Prominent midface	sdoelken 	# good mapping


id_signe_3380	HP:0000494		Downslanted palpebral fissures/anti-mongoloid slanting palpebral fissures	Downward slanting palpebral fissures	"skoehler, sdoelken"	# good mapping


id_signe_52000			Chromosomal or genetic anomaly		sdoelken	probinson


id_signe_6100	HP:0100840		Absent/decreased/thin eyebrows	Aplasia/Hypoplasia of the eyebrows	sdoelken	# good mapping


id_signe_26300	HP:0100841		Microgastria	Microgastria	sdoelken	"# good mapping, created new HPO term"


id_signe_4640	HP:0000509		Conjunctival injection/chemosis/red eye	Conjunctivitis	sdoelken	# good mapping


id_signe_25050	HP:0001231		Abnormal fingernails	Abnormality of the fingernails	"skoehler, sdoelken"	# good mapping


id_signe_42840	HP:0100842		Septo-optic dysplasia	Septo-optic dysplasia	sdoelken	"# good mapping, created new HPO term"


id_signe_5030	HP:0000567		Retinoschisis/retinal/chorioretinal coloboma	Chorioretinal coloboma	sdoelken	# good mapping


id_signe_51000	HP:0004377		Hematologic/blood/lymphatic cancer	Hematological neoplasia	"skoehler, sdoelken"	# good mapping


id_signe_50930	HP:0009733		Glial tumor/glioblastoma	Glioma	sdoelken	# good mapping - mapped to parent term


id_signe_12800	HP:0000684		Delayed dentition/eruption of teeth/lack of eruption of teeth	Delayed eruption of teeth	sdoelken	# good mapping


id_signe_9000	HP:0000153		"Anomalies of mouth, lip and philtrum"	Abnormality of the mouth	sdoelken	# mapped to parent term


id_signe_30550	HP:0100844		Pancreatic fistula	Pancreatic fistula	sdoelken	"# good mapping, created new HPO term"


id_signe_55220			Antenatal exposure : cytomegalovirus		sdoelken	probinson


id_signe_25000	HP:0001597		Nails anomalies	Abnormality of the nails	"skoehler, sdoelken"	# good mapping


id_signe_13460	HP:0000370		Structural anomalies of middle ear/ossicles/tympanic cavity	Abnormality of the middle ear	"skoehler, sdoelken"	# good mapping


id_signe_22240	HP:0001841		Preaxial polydactyly of toes/big toe duplication	Preaxial polydactyly (feet)	sdoelken	# good mapping


id_signe_34320	HP:0001679		Hypoplastic aorta/coarctation/stenosis/anomaly/aortic arch interruption	Abnormality of the aorta	sdoelken	# mapped to parent term


id_signe_44700	HP:0003457		Abnormal EMG/electromyogram/electropmyography	EMG abnormalities	"skoehler, sdoelken"	# good mapping


id_signe_34580	HP:0001697		Pericardium anomalies/pericarditis/absence/cysts/pericardial effusion	Abnormality of the pericardium	"skoehler, sdoelken"	# good mapping


id_signe_32320	HP:0010776		Tracheomegaly/tracheobronchomegaly	Tracheobronchmegaly	"skoehler, sdoelken"	# good mapping


id_signe_47640	HP:0100326		Severe allergic reaction/atopy	Immunologic hypersensitivity	sdoelken	# good mapping


id_signe_23100	HP:0000982		Palmoplantar hyperkeratosis/keratoderma	Palmoplantar keratoderma	"skoehler, sdoelken"	# good mapping


id_signe_23380	HP:0000989		Pruritus/itching	Pruritus	"skoehler, sdoelken"	# good mapping


id_signe_14300	HP:0000465		Webbed neck/pterygium colli	Webbed neck	"skoehler, sdoelken"	# good mapping


id_signe_21280	HP:0008368		Tarsal anomaly/fusion/synostosis	Synostosis involving tarsal bones	"skoehler, sdoelken"	# good enough


id_signe_50750	HP:0100799		Middle ear neoplasm/tumor/carcinoma/cancer	Neoplasia of the middle ear	sdoelken 	# good mapping


id_signe_50150	HP:0007378		Digestive neoplasm/tumor/carcinoma/cancer	Gastrointestinal tract neoplasia	sdoelken 	# good mapping


id_signe_23370	HP:0000163		Enanthema/aphtosa/aphta/leukoplakia	Abnormality of the oral cavity	sdoelken 	had to map this to the next common ancestor


id_signe_25200	HP:0001231		Dysplastic/thick/grooved fingernails	Abnormality of the fingernails	"skoehler, sdoelken"	# good enough


id_signe_19120	HP:0000912		Scapula structural/position anomaly/congenital elevation/Sprengel anomaly	Sprengel anomaly	sdoelken 	# good enough


id_signe_48360	HP:0001881		White cell disorders	Abnormality of leukocytes	sdoelken 	# good mapping


id_signe_12600	HP:0011073		Dental staining anomaly/spotted teeth/erythrodontia	Abnormality of dental color	sdoelken 	# good mapping


id_signe_40090	HP:0100796		Testes inflammation/orchitis	Orchitis	sdoelken 	# good mapping (created new HPO term)


id_signe_4420	HP:0007720		Flat cornea	Congenital cornea plana	sdoelken 	# good enough


id_signe_3740	HP:0000209		Enlargment of jaw/large jaw	Abnormality of the jaws	sdoelken 	???


id_signe_3160	HP:0004428		Fine/elfin-like face	Elfin facies	"skoehler, sdoelken"	# good enough


id_signe_42000	HP:0007319		Structural anomalies of the nervous system	Malformation of the central nervous system	sdoelken 	"I presume thsi means ""central"" nervous system malfomrations?"


id_signe_4620	HP:0001097		Xerophthalmia/dry eyes	Keratoconjunctivitis sicca	sdoelken 	# good mapping


id_signe_12400	HP:0000164		Abnormal dentition/dental position/implantation/unerupted/dental ankylosis	Abnormality of the teeth	sdoelken 	# good mapping


id_signe_9280	HP:0010804		Tented upper lip	Tented upper lip vermilion	sdoelken 	# good mapping


id_signe_3360	HP:0000582		Upslanted palpebral fissures/mongoloid slanting palpebral fissures	Upslanting palpebral fissures	"skoehler, sdoelken"	# good mapping


id_signe_3540	HP:0100846		Depressed premaxillary region/midface	Depressed malar region	sdoelken 	# created new HPO term


id_signe_7050	HP:0008050		Cryptophthalmia/ankyloblepharon/synblepharon	Abnormality of the palpebral fissures	sdoelken 	???


id_signe_28440	HP:0100752		Abnormal liver lobulation	Abnormal liver lobulation	sdoelken 	# created new HPO term


id_signe_22640	HP:0001869		Abnormal sole/deep creases	Deep plantar creases	sdoelken 	# good mapping


id_signe_50760	HP:0100001		Mesothelioma	Malignant mesothelioma	"skoehler, sdoelken"	# good mapping


id_signe_50160	HP:0100751		Esophageal neoplasm/tumor/carcinoma/cancer	Esophageal neoplasia	sdoelken 	# created new HPO term


id_signe_16570	HP:0002644		Pelvis anomaly/Narrow/broad iliac wings/pubis abnormality	Abnormality of the pelvis	sdoelken 	# mapped to parent term


id_signe_13200	HP:0000396		Folded helix	Overfolded helix	"skoehler, sdoelken"	# good mapping


id_signe_42030	HP:0010301		Neural tube defect	Spinal dysraphism	"skoehler, sdoelken"	# good mapping


id_signe_55200			Antenatal exposure : toxoplasmosis		sdoelken 	probinson


id_signe_48740	HP:0000421		Epistaxis/nose bleeding	Epistaxis	"skoehler, sdoelken"	# good mapping


id_signe_40720	HP:0000025		Azoospermia/oligospermia/asthenospermia	Functional abnormality of male internal genitalia	sdoelken 	# mapped to parent term


id_signe_13480	HP:0000359		Structural anomalies of inner ear/cochlea/vestible/semicircular canals	Abnormality of the inner ear 	"skoehler, sdoelken"	# good mapping


id_signe_24640	HP:0002224		Woolly/frizzy hair	Woolly hair	"skoehler, sdoelken"	# good mapping


id_signe_55000	HP:0001197		Antenatal period/pregnancy anomalies	Abnormality of prenatal development or birth	sdoelken 	# good enough


id_signe_19540	HP:0003936		Humeroradial fusion	Humeral radial synostosis	"skoehler, sdoelken"	# good mapping


id_signe_34300	HP:0004383		Hypoplastic left heart/ventricle	Hypoplastic left heart	"skoehler, sdoelken"	# good mapping


id_signe_22260	HP:0001830		Postaxial polydactyly of toes/fifth supernumerary toe	Postaxial polydactyly (feet)	"skoehler, sdoelken"	# good mapping


id_signe_33200	HP:0002104		Apnea/sleep apnea	Apnea	"skoehler, sdoelken"	# good mapping


id_signe_48220	HP:0001891		Ferropenic anemia	Iron deficiency anemia	sdoelken 	"I have never heard the term ""Ferropenic"" before but I assume this is correct?"


id_signe_48020	HP:0005561		Bone marrow anomalies	Generalized abnormality of the bone marrow	skoehler; sdoelken 	# good enough


id_signe_23120	HP:0000987		Abnormal scarring/cheloids/hypertrophic scars	Atypical scarring of skin	sdoelken 	# good mapping
