?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/HP_0009918>	"A malposition of the pupil owing to a developmental defect of the iris."	"SNOMEDCT_US:193523008 UMLS:C1271219 MSH:C536185 SNOMEDCT_US:392461003"
<http://purl.obolibrary.org/obo/HP_0009671>	"A pseudoepiphysis (which is a secondary ossification center distinct from the normal epiphysis) of the proximal phalanx of the thumb."	"UMLS:C4024246"
<http://purl.obolibrary.org/obo/HP_0006499>	"An anomaly of a growth plate of a femur."	"UMLS:C4025034"
<http://purl.obolibrary.org/obo/HP_0002579>	"Abnormal intestinal contractions, such as spasms and intestinal paralysis, related to the loss of the ability of the gut to coordinate muscular activity because of endogenous or exogenous causes."	"UMLS:C1836923"
<http://purl.obolibrary.org/obo/HP_0001640>	"Increased size of the heart."	"UMLS:C0018800 SNOMEDCT_US:8186001 MSH:D006332"
<http://purl.obolibrary.org/obo/HP_0005359>	"Absence of the thymus. This feature may be appreciated by the lack of a thymic shadow upon radiographic examination."	"SNOMEDCT_US:91918005 MSH:C536288 UMLS:C0685894 SNOMEDCT_US:702623002"
<http://purl.obolibrary.org/obo/HP_0003841>		"UMLS:C4025559"
<http://purl.obolibrary.org/obo/HP_0000316>	"Interpupillary distance more than 2 SD above the mean (alternatively, the appearance of an increased interpupillary distance or widely spaced eyes)."	"SNOMEDCT_US:194021007 MSH:D006972 UMLS:C0020534 SNOMEDCT_US:22006008"
<http://purl.obolibrary.org/obo/HP_0032462>	"An elevation beyond the normal concentration of palmitate (palmitic acid) in the blood circulation."	
<http://purl.obolibrary.org/obo/HP_0010925>		"UMLS:C4023649"
<http://purl.obolibrary.org/obo/HP_0002918>	"An abnormally increased magnesium concentration in the blood."	"UMLS:C0151714 SNOMEDCT_US:66978005"
<http://purl.obolibrary.org/obo/HP_0010505>	"An abnormal limitation of the mobility of the ankle joint."	"UMLS:C4023800"
<http://purl.obolibrary.org/obo/HP_0032035>	"Abnormally lax lower eyelid associated with tissue relaxation."	
<http://purl.obolibrary.org/obo/HP_0002454>	"The presence, on T2-weighted magnetic resonance imaging, of markedly low signal intensity if the globus pallidus that surrounds a central region of high signal intensity in the anteromedial globus pallidus, producing an eye-of-the-tiger appearance."	"UMLS:C4025705"
<http://purl.obolibrary.org/obo/HP_0002509>		"UMLS:C1838391"
<http://purl.obolibrary.org/obo/HP_0011371>	"Increased susceptibility to viral skin infections, as manifested by recurrent episodes of viral skin infections."	"UMLS:C4023393"
<http://purl.obolibrary.org/obo/HP_0031327>	"A type of cardiac amyloidosis related to deposition of transthyretin (TTR), which is indentified by immunohistochemical staining."	
<http://purl.obolibrary.org/obo/HP_0007162>	"A diffuse loss of myelin from nerve fibers in the central nervous system."	"UMLS:C4024930"
<http://purl.obolibrary.org/obo/HP_0009441>	"A third finger with short and wide phalanx that tapers distally. Bullet-shaped phalanges lack the normal diaphyseal constriction."	"UMLS:C4024360"
<http://purl.obolibrary.org/obo/HP_0003951>	"Irregularity of the normally smooth surface of the metaphysis at the distal end of the humerus (at the elbow)."	"UMLS:C4021703"
<http://purl.obolibrary.org/obo/HP_0012405>	"A lower than normal concentration of citrate(3-) in the urine."	"UMLS:C2673444"
<http://purl.obolibrary.org/obo/HP_0003973>		"UMLS:C4021699"
<http://purl.obolibrary.org/obo/HP_0000340>	"Inclination of the anterior surface of the forehead from the vertical more than two standard deviations above the mean (objective); or apparently excessive posterior sloping of the forehead in a lateral view."	"UMLS:C1857679"
<http://purl.obolibrary.org/obo/HP_0031789>	"Astigmatism with more plus power on the horizontal meridian."	
<http://purl.obolibrary.org/obo/HP_0001128>	"Inversion and rubbing of the eyelashes against the globe of the eye."	"UMLS:C0221259 MSH:D058457 SNOMEDCT_US:60332004"
<http://purl.obolibrary.org/obo/HP_0004422>	"A narrowing of the biparietal diameter (i.e., of the transverse distance between the protuberances of the two parietal bones of the skull)."	"UMLS:C4280532 UMLS:C1854418"
<http://purl.obolibrary.org/obo/HP_0009775>	"Annular constrictions around the digits, limbs, or trunk, occurring congenitally (sometimes causing intrauterine autoamputation) and also associated with a wide variety of disorders. Constrictive amniotic bands are the result of primary amniotic rupture, which can lead to entanglement of fetal tissue (especially limbs) in fibrous amniotic strands."	"UMLS:C0334166 MSH:D000652 SNOMEDCT_US:19988008 UMLS:C1527388 MSH:C535821 SNOMEDCT_US:238879003"
<http://purl.obolibrary.org/obo/HP_0006357>	"Premature loss of the permanent teeth."	"UMLS:C1969738"
<http://purl.obolibrary.org/obo/HP_0012696>	"A deviation from normal signal on magnetic resonance imaging (MRI) of the thalamus."	"UMLS:C4022770"
<http://purl.obolibrary.org/obo/HP_0004312>	"A reticulocyte abnormality."	"UMLS:C4025358"
<http://purl.obolibrary.org/obo/HP_0011132>	"A furuncle (boil) is a skin infection involving an entire hair follicle and nearby skin tissue. Chronic furunculosis refers to recurrent episodes of furuncles, often caused by recurrent staphylococcus infection."	"UMLS:C4023521"
<http://purl.obolibrary.org/obo/HP_0001328>	"Impairment of certain skills such as reading or writing, coordination, self-control, or attention that interfere with the ability to learn. The impairment is not related to a global deficiency of intelligence."	"UMLS:C4025790"
<http://purl.obolibrary.org/obo/HP_0007874>	"A shape created by an acute downward arching of the upper eyelid and upward arching of the lower eyelid, toward the medial canthus, which gives the outline of the palpebral fissures the configuration of an almond. Thus, the maximum distance between the fissures is offset from, and medial to, the center point."	"UMLS:C4024780"
<http://purl.obolibrary.org/obo/HP_0008290>	"A partial reduction in level of the complement component Factor H in circulation."	"UMLS:C4024708"
<http://purl.obolibrary.org/obo/HP_0030490>		"UMLS:C4072980"
<http://purl.obolibrary.org/obo/HP_0100617>	"The presence of a seminoma, an undifferentiated germ cell tumor of the testis."	"UMLS:C0036631 SNOMEDCT_US:443675005 SNOMEDCT_US:36741007 NCIT:C9309 SNOMEDCT_US:255107005 MSH:D018239"
<http://purl.obolibrary.org/obo/HP_0032120>	"Any functional abnormality of the part of the nervous system that consists of the nerves and ganglia outside of the brain and spinal cord."	
<http://purl.obolibrary.org/obo/HP_0006755>	"The presence of leiomyosarcoma of the skin."	"NCIT:C3158 UMLS:C0346067 SNOMEDCT_US:254771006"
<http://purl.obolibrary.org/obo/HP_0032052>	"A subtype of focal cortical dysplasia type II that is characterized by dysmorphic neurons, which present with a significantly enlarged cell body and nucleus, malorientation, abnormally distributed intracellular Nissl substance and cytoplasmic accumulation of neurofilament proteins."	
<http://purl.obolibrary.org/obo/HP_0010458>	"Hermaphroditism refers to a discrepancy between the morphology of the gonads and that of the external genitalia. In female pseudohermaphroditism, the genotype is female (XX) and the gonads are ovaries, but the external genitalia are virilized."	"SNOMEDCT_US:8800006 UMLS:C0238394 MSH:D058489"
<http://purl.obolibrary.org/obo/HP_0001896>	"A reduced number of reticulocytes in the peripheral blood."	"UMLS:C0858867 SNOMEDCT_US:124961001"
<http://purl.obolibrary.org/obo/HP_0040243>	"Abnormally increased length of time required for an in vitro clot to dissolve in the absence of the normal plasmin inhibitors. This test is a clinical assay used to measure fibrinolysis. The euglobulin fraction of plasma is precipitated and used to form clot by addition of thrombin; after clot forms the rate of clot breakdown (fibrinolysis) can be monitored."	"UMLS:C4280705"
<http://purl.obolibrary.org/obo/HP_0007412>		"UMLS:C4024885"
<http://purl.obolibrary.org/obo/HP_0009060>	"Atrophy of the muscles that are responsible for moving the scapula, which are the levator scapulae, the infraspinatus muscle, the teres major, the teres minor, and the supraspinatus muscle."	"UMLS:C3805969"
<http://purl.obolibrary.org/obo/HP_0007545>		"UMLS:C1855633"
<http://purl.obolibrary.org/obo/HP_0005988>	"A congenital form of torticollis resulting from shortening of the sternocleidomastoid muscle and leading to a limited range of motion in both rotation and lateral bending."	"MSH:C535425 UMLS:C0079352 SNOMEDCT_US:268240006"
<http://purl.obolibrary.org/obo/HP_0004919>		"UMLS:C0016952 SNOMEDCT_US:190749000 SNOMEDCT_US:190745006 MSH:D005693"
<http://purl.obolibrary.org/obo/HP_0005017>		"UMLS:C4025258"
<http://purl.obolibrary.org/obo/HP_0009837>	"Short and wide distal phalanges that taper distally. Bullet-shaped phalanges lack the normal diaphyseal constriction."	"UMLS:C4024189"
<http://purl.obolibrary.org/obo/HP_0410328>	"Hypersensitivity in form of an adverse immune reaction against eggs."	
<http://purl.obolibrary.org/obo/HP_0012235>	"A type of agranulocytosis related to ingestion of a specific medication."	"SNOMEDCT_US:47318007 UMLS:C0272178"
<http://purl.obolibrary.org/obo/HP_0008131>	"The presence of abnormal punctate (speckled, dot-like) calcifications in one or more tarsal bones."	"UMLS:C1844848"
<http://purl.obolibrary.org/obo/HP_0030320>	"An increase in the vertical distance between adjacent vertebral bodies, observed as an increase in the intervertebral disc space."	"UMLS:C4022513"
<http://purl.obolibrary.org/obo/HP_0009406>	"Uneven increase in bone density of one or more of the phalanges of the fourth (ring) finger."	"UMLS:C4021481"
<http://purl.obolibrary.org/obo/HP_0012098>	"An abnormal accumulation of fluid beneath the skin on the back of the feet."	"UMLS:C2919341 SNOMEDCT_US:445124008"
<http://purl.obolibrary.org/obo/HP_0007411>		"UMLS:C1844617"
<http://purl.obolibrary.org/obo/HP_0006886>	"A decrease in the ability to perceive vibration in the distal portions of the limbs."	"UMLS:C1853767"
<http://purl.obolibrary.org/obo/HP_0005792>	"Underdevelopment of the humerus."	"UMLS:C1832117"
<http://purl.obolibrary.org/obo/HP_0020062>	"An abnormal reduction below normal hemoglobin concentration in the circulation."	
<http://purl.obolibrary.org/obo/HP_0004743>	"Chronic inflammation of the kidney affecting the interstitium of the kidneys surrounding the tubules."	"UMLS:C0238304 SNOMEDCT_US:60926001"
<http://purl.obolibrary.org/obo/HP_0410255>	"A transient reduction in the number of neutrophils in the peripheral blood. Transient neutropenia is most commonly associated with viral infections, but other causes include drugs and autoimmunity."	
<http://purl.obolibrary.org/obo/HP_0004918>		"UMLS:C1969073"
<http://purl.obolibrary.org/obo/HP_0012420>	"Amniotic fluid containing the earliest stools of a mammalian infant."	"SNOMEDCT_US:168092006 SNOMEDCT_US:249135009 UMLS:C0426209"
<http://purl.obolibrary.org/obo/HP_0008742>		"UMLS:C4024629"
<http://purl.obolibrary.org/obo/HP_0001899>	"An elevation above the normal ratio of the volume of red blood cells to the total volume of blood."	"UMLS:C0239935"
<http://purl.obolibrary.org/obo/HP_0010092>		"UMLS:C4024055"
<http://purl.obolibrary.org/obo/HP_0008669>	"Incomplete maturation or aberrant formation of the male gametes."	"UMLS:C4020789 SNOMEDCT_US:4529005 UMLS:C0520933"
<http://purl.obolibrary.org/obo/HP_0006048>	"Abnormal increase in width of the distal region of the metacarpal bones."	"UMLS:C1865254"
<http://purl.obolibrary.org/obo/HP_0032435>	"An infection of the umbilicus and/or surrounding tissues occurring in the neonatal period."	
<http://purl.obolibrary.org/obo/HP_0008072>	"Virilization (deepening of voice, facial hirsutism and scalp hair loss) with onset during pregnancy (usually towards the end of the first trimester) and regression several months post-partum."	"UMLS:C4024735"
<http://purl.obolibrary.org/obo/HP_0008952>	"Underdevelopment of muscles of the shoulder."	"UMLS:C1969001"
<http://purl.obolibrary.org/obo/HP_0000294>	"Distance between the hairline (trichion) and the glabella (the most prominent point on the frontal bone above the root of the nose), in the midline, more than two SD below the mean. Alternatively, an apparently decreased distance between the hairline and the glabella."	"UMLS:C1842366"
<http://purl.obolibrary.org/obo/HP_0000544>	"Paralysis of the external ocular muscles."	"UMLS:C0162674 MSH:D017246 SNOMEDCT_US:46252003 MSH:D009886 UMLS:C0162292 SNOMEDCT_US:19373007"
<http://purl.obolibrary.org/obo/HP_0011787>	"A type of hypothyroidism due to an insufficient stimulation of an otherwise normal thyroid gland. Central hypothyroidism is caused by either pituitary (secondary hypothyroidism) or hypothalamic (tertiary hypothyroidism) defects."	"UMLS:C0271801 SNOMEDCT_US:26692000"
<http://purl.obolibrary.org/obo/HP_0032415>	"Polymicrogyria in parasagittal and mesial aspects of parieto-occipital cortex."	
<http://purl.obolibrary.org/obo/HP_0032254>	"An abnormally elevated concentration of copper in the blood circulation. This term refers to the total copper concentration."	
<http://purl.obolibrary.org/obo/HP_0045055>	"A diagnostic alternating light and dark banding pattern under polarizing microscopy."	"UMLS:C4073178"
<http://purl.obolibrary.org/obo/HP_0007414>		"UMLS:C4024884"
<http://purl.obolibrary.org/obo/HP_0002573>	"The passage of fresh (red) blood per anus, usually in or with stools. Most rectal bleeding comes from the colon, rectum, or anus."	"MSH:D006471 SNOMEDCT_US:236068001 UMLS:C0018932 SNOMEDCT_US:405729008"
<http://purl.obolibrary.org/obo/HP_0002631>		
<http://purl.obolibrary.org/obo/HP_0003436>	"An abnormal prolongation of the miniature endplate potentials, i.e. the postsynaptic response to transmitter released from an individual vesicle at the neuromuscular junction."	"UMLS:C1864238"
<http://purl.obolibrary.org/obo/HP_0002764>		"UMLS:C4025679"
<http://purl.obolibrary.org/obo/HP_0011103>	"An abnormality of the outflow tract of the left ventricle."	"SNOMEDCT_US:253545000 UMLS:C0344916"
<http://purl.obolibrary.org/obo/HP_0006213>		"UMLS:C4025079 UMLS:C1862156"
<http://purl.obolibrary.org/obo/HP_0010091>		"UMLS:C4024056"
<http://purl.obolibrary.org/obo/HP_0004381>	"A pathological narrowing in the region above the aortic valve associated with restricted left ventricular outflow."	"MSH:D021921 Fyler:1430 UMLS:C0003499 SNOMEDCT_US:268185002"
<http://purl.obolibrary.org/obo/HP_0001413>	"A type of cirrhosis characterized by the presence of small regenerative nodules."	"UMLS:C0267812 SNOMEDCT_US:21861000"
<http://purl.obolibrary.org/obo/HP_0003719>		"UMLS:C1853702"
<http://purl.obolibrary.org/obo/HP_0009810>		"UMLS:C4021387"
<http://purl.obolibrary.org/obo/HP_0003378>	"A pattern of simultaneous degeneration and regeneration of axons (see comment)."	"UMLS:C1968790"
