?term	?property	?value	?source_value	?translation	?translation_status
<http://purl.obolibrary.org/obo/HP_0030544>	<http://www.w3.org/2000/01/rdf-schema#label>	"Unaided visual acuity 0.9 LogMAR"	"Unaided visual acuity 0,9 LogMAR"	"Agudeza visual sin ayuda 0.9 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031392>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal proportion of CD4-positive T cells"	"Abnormal proportion of CD4 T cells"	"Proporción anormal de células T CD4"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033199>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating interleukin 10 concentration"	"Increased circulating interleukin 10"	"Aumento de la interleuquina 10 circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032414>	<http://www.w3.org/2000/01/rdf-schema#label>	"Hydroxylysinuria"	"Hydrixylysinuria"	"Hidrixilisinuria"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033253>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced circulating interferon gamma concentration"	"Reduced circulating interferon gamma"	"Dimsinución del interferón gamma circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025356>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Psychomotor retardation"@en	"Psychomotor retardation"	"Retraso psicomotor"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002683>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal calvaria morphology"	"Abnormality of the calvaria"	"Anomalía de la bóveda craneal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030568>	<http://www.w3.org/2000/01/rdf-schema#label>	"Best corrected visual acuity 3.0 LogMAR"	"Best corrected visual acuity 3 LogMAR"	"Mejor agudeza visual corregida 3.0 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031103>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased cirrculating antimullerian hormone circulation"	"Decreased antimullerian hormone level"	"Disminución del nivel de hormona antimulleriana"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030561>	<http://www.w3.org/2000/01/rdf-schema#label>	"Best corrected visual acuity 0.8 LogMAR"	"Best corrected visual acuity 0,8 LogMAR"	"Mejor agudeza visual corregida 0.8 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002518>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal periventricular white matter morphology"	"Abnormality of the periventricular white matter"	"Anomalía de la sustancia blanca periventricular"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011170>	<http://www.w3.org/2000/01/rdf-schema#label>	"Generalized myoclonic-atonic seizure"	"Myoclonic atonic seizures"	"Convulsiones atónicas mioclónicas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032682>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal aware non-motor seizure"	"Focal non-motor aware seizure"	"Convulsión focal no motora sin pérdida de conciencia"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010394>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal morphology of the proximal phalanx of the 5th toe"	"Abnormality of the proximal phalanx of the 5th toe"	"Anomalía de la falange proximal del quinto dedo del pie"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030223>	<http://www.w3.org/2000/01/rdf-schema#label>	"Perseverative thought"	"Perseveration"	"Perseveración"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040108>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal anterior semicircular canal morphology"	"Morphological abnormality of the anterior semicircular canal"	"Anomalía morfológica del canal semicircular anterior"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012760>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced social reciprocity"	"Impaired social reciprocity"	"Reciprocidad social deteriorada"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0007095>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Frontoparietal polymicrogyria"	"Frontoparietal polymicrogyria"	"Polimicrogiria frontoparietal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030273>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced red cell adenosine deaminase level"	"Reduced red cell adenosine deaminase activity"	"Disminución de la actividad de adenosina desaminasa de glóbulos rojos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002538>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal cerebral cortex morphology"	"Abnormality of the cerebral cortex"	"Anomalía de la corteza cerebral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000072>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal language feature"	"Abnormal verbal communicative behavior"	"Comportamiento comunicativo verbal anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030130>	<http://www.w3.org/2000/01/rdf-schema#label>	"Impaired von Willebrand factor collagen binding activity"	"Impaired von Willibrand factor collagen binding activity"	"Alteración del test de unión al colágeno del factor von Willebrand"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000706>	<http://www.w3.org/2000/01/rdf-schema#label>	"Eruption failure"	"Unerupted tooth"	"Diente incluido"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002868>	<http://www.w3.org/2000/01/rdf-schema#label>	"Narrow iliac wing"	"Narrow iliac wings"	"Alas ilíacas estrechas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025121>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Simple partial occipital seizures"@en	"Simple partial occipital seizures"	"Ataques epilépticos occipitales parciales simples"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031798>	<http://www.w3.org/2000/01/rdf-schema#label>	"Elevated circulating apolipoprotein B concentration"	"Elevated apolipoprotein B level"	"Nivel elevado de apolipoproteína B"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012868>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal sperm tail morphology"	"Sperm tail anomaly"	"Anomalía en la cola de los espermatozoides"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0006813>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal hemiclonic seizure"	"Hemiclonic seizures"	"Convulsiones hemiclónicas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002848>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased specific anti-polysaccharide antibody level"	"Specific anti-polysaccharide antibody deficiency"	"Deficiencia específica de anticuerpos anti-polisacárido"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032825>	<http://www.w3.org/2000/01/rdf-schema#label>	"Neonatal electro-clinical sequential seizure"	"Neonatal electro-clinical sequential motor seizure"	"Convulsión neonatal motora secuencial electroclínica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0100706>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal oligodendroglia morphology"	"Abnormality of the oligodendroglia"	"Anomalía del oligodendroglía"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030354>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating interferon concentration"	"Abnormal serum interferon level"	"Nivel sérico anormal de interferón"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0008682>	<http://www.w3.org/2000/01/rdf-schema#label>	"Renal tubular epithelial necrosis"	"Acute tubular necrosis"	"Necrosis tubular aguda"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410049>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal radial ray morphology"	"Abnormality of radial ray"	"Anomalía del rayo radial"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030582>	<http://www.w3.org/2000/01/rdf-schema#label>	"Pinhole visual acuity 2.0 LogMAR"	"Pinhole visual acuity 2 LogMAR"	"Agudeza visual estenopeica 2.0 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0045009>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormal morphology of the radius"	"Abnormal morphology of the radius"	"Morfología anormal del radio"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025179>	<http://www.w3.org/2000/01/rdf-schema#label>	"Ground-glass opacification"@en	"Ground-glass opacification on pulmonary HRCT"	"Opacificación en vidrio esmerilado en la tomografía computada pulmonar de alta resolución"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033543>	<http://www.w3.org/2000/01/rdf-schema#label>	"Addictive nicotine use"	"Nicotine addiction"	"Adicción a la nicotina"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0009588>	<http://www.w3.org/2000/01/rdf-schema#label>	"Vestibular schwannoma"	"Vestibular Schwannoma"	"Schwannoma vestibular"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005913>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal metacarpal epiphysis morphology"	"Abnormality of metacarpal epiphyses"	"Anomalía de las epífisis de los metacarpianos"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011357>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Abnormality of hair density"	"Abnormality of hair density"	"Anomalía de la densidad del cabello"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011821>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal facial skeleton morphology"	"Abnormality of facial skeleton"	"Anomalía del esqueleto facial"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_3000052>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal hyoid bone morphology"	"Abnormality of hyoid bone"	"Anomalía del hueso hioides"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005416>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating complement factor B concentration"	"Decreased serum complement factor B"	"Disminución sérica del factor B del complemento"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0008365>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal talus morphology"	"Abnormality of the talus"	"Anomalía del astrágalo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011434>	<http://www.w3.org/2000/01/rdf-schema#label>	"Low maternal circulating chorionic gonadotropin concentration"	"Low maternal serum chorionic gonadotropin"	"Gonadotropina disminuída en suero materno"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010530>	<http://www.w3.org/2000/01/rdf-schema#label>	"Palatal tremor"	"Palatal myoclonus"	"Mioclono palatino"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0045046>	<http://www.w3.org/2000/01/rdf-schema#label>	"Reduced insulin like growth factor binding protein acid labile subunit concentration"	"Reduced insulin like growth factor binding protein acid labile subunit level"	"Nivel reducido de subunidad lábil ácida de proteína ILGF"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030598>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal Humphrey SITA 10-2 perimetry test"	"Abnormal Humphrey SITA 10-feb perimetry test"	"Prueba de perimetría Humphrey SITA 10-2 anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010710>	<http://www.w3.org/2000/01/rdf-schema#label>	"3-5 finger syndactyly"	"3rd-5th finger syndactyly"	"Sindactilia de dedos 3-5 de la mano"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0005867>	<http://www.w3.org/2000/01/rdf-schema#label>	"4-5 metacarpal synostosis"	"Fused fourth and fifth metacarpals"	"Metacarpianos cuarto y quinto fusionados"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0045042>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating complement C4 concentration"	"Decreased serum complement C4"	"Disminución del complemento sérico C4"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0012654>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal CSF dopamine concentration"	"Abnormal CSF dopamine level"	"Niveles anormales de dopamina en líquido cefaloraquídeo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002167>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormality of speech or vocalization"	"Neurological speech impairment"	"Deterioro neurológico para el habla"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0009593>	<http://www.w3.org/2000/01/rdf-schema#label>	"Peripheral schwannoma"	"Peripheral Schwannoma"	"Schwannoma periférico"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011070>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal molar morphology"	"Abnormality of molar morphology"	"Anomalía de la morfología molar"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030550>	<http://www.w3.org/2000/01/rdf-schema#label>	"Unaided visual acuity 3.0 LogMAR"	"Unaided visual acuity 3 LogMAR"	"Agudeza visual sin ayuda 3.0 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000178>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal lower lip morphology"	"Abnormality of lower lip"	"Anomalía del labio inferior"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030543>	<http://www.w3.org/2000/01/rdf-schema#label>	"Unaided visual acuity 0.8 LogMAR"	"Unaided visual acuity 0,8 LogMAR"	"Agudeza visual sin ayuda 0.8 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032304>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating mannose-binding protein concentration"	"Abnormal mannose-binding protein level"	"Nivel anormal de proteína de unión a manosa"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030952>	<http://www.w3.org/2000/01/rdf-schema#label>	"Birdshot retinochoroidopathy"	"Birdshot choroidal lesions"	"Lesiones de la coroides de Birdshot"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030087>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating testosterone concentration"	"Abnormal serum testosterone level"	"Nivel anormal de testosterona sérica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002920>	<http://www.w3.org/2000/01/rdf-schema#label>	"Decreased circulating ACTH concentration"	"Decreased circulating ACTH level"	"Déficit del nivel de ACTH circulante"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0010993>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal cerebral subcortex morphology"	"Abnormality of the cerebral subcortex"	"Anomalía de la subcorteza cerebral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0032117>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Macrosaccadic oscillation"	"Macrosaccadic oscillation"	"Oscilación macrosacadica"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0004368>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased circulating purine concentration"	"Increased purine level"	"Aumento de los niveles de purina"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0410194>	<http://www.w3.org/2000/01/rdf-schema#label>	"Increased uridine diphosphate glucose-4-epimerase level in plasma"	"Increased uridine diphosphate glucose-4-epimerase activity in plasma"	"Aumento de la actividad uridina difosfato glucosa-4-epimerasa en plasma"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0025028>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal enteric nervous system morphology"@en	"Abnormality of enteric nervous system morphology"	"Anomalía de la morfología del sistema nervioso entérico"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0031068>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Increased femoral torsion"	"Increased femoral torsion"	"Aumento de la torsión femoral"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011150>	<http://www.w3.org/2000/01/rdf-schema#label>	"Myoclonic absence seizure"	"Myoclonic absence"	"Crisis de ausencia mioclónicas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011166>	<http://www.w3.org/2000/01/rdf-schema#label>	"Focal myoclonic seizure"	"Focal myoclonic seizures"	"Convulsiones mioclónicas focales"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0033714>	<http://www.w3.org/2000/01/rdf-schema#label>	"Multiple meningiomas"	"Multiple meningiomata"	"Meningiomas múltiples"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030567>	<http://www.w3.org/2000/01/rdf-schema#label>	"Best corrected visual acuity 2.0 LogMAR"	"Best corrected visual acuity 2 LogMAR"	"Mejor agudeza visual corregida 2.0 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0001844>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal hallux morphology"	"Abnormality of the hallux"	"Anomalía del dedo gordo del pie"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0034335>	<http://www.w3.org/2000/01/rdf-schema#label>	"Inheritance qualifier"	"Inheritance modifier"	"Modificador de herencia"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0008005>	<http://www.w3.org/2000/01/rdf-schema#label>	"obsolete Congenital corneal dystrophy"	"Congenital corneal dystrophy"	"Distrofia corneal congénita"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011282>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal hindbrain morphology"	"Abnormality of hindbrain morphology"	"Alteración en la morfología del cerebro posterior o romboencéfalo"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002519>	<http://www.w3.org/2000/01/rdf-schema#label>	"Hypnagogic hallucination"	"Hypnagogic hallucinations"	"Alucinaciones hipnagógicas"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040107>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal posterior semicircular canal morphology"	"Morphological abnormality of the posterior semicircular canal"	"Anomalía morfológica del canal semicircular posterior"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0030564>	<http://www.w3.org/2000/01/rdf-schema#label>	"Best corrected visual acuity 1.1 LogMAR"	"Best corrected visual acuity 1,1 LogMAR"	"Mejor agudeza visual corregida 1.1 LogMAR"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0011472>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal small intestinal villus morphology"	"Abnormality of small intestinal villus morphology"	"Anomalía de la morfología de las vellosidades intestinales"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_4000132>	<http://www.w3.org/2000/01/rdf-schema#label>	"Exacerbated by phenytoin exposure"@en	"Aggravated by phenytoin"	"Agravado por fenitoína"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0100321>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal dentate nucleus morphology"	"Abnormality of the dentate nucleus"	"Anomalía del núcleo dentado"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0040133>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal circulating ferritin concentration"	"Abnormal serum ferritin"	"Ferritina sérica anormal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0008376>	<http://www.w3.org/2000/01/rdf-schema#label>	"Nasal dysarthria"	"Nasal, dysarthic speech"	"Discurso disártrico nasal"@es	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0002103>	<http://www.w3.org/2000/01/rdf-schema#label>	"Abnormal pleura morphology"	"Abnormality of the pleura"	"Anomalía de la pleura"@es	"OFFICIAL"
