hp_id,hp_label,filler_id,filler_label,type
http://purl.obolibrary.org/obo/HP_3000075,Abnormal lingual nerve morphology,http://purl.obolibrary.org/obo/UBERON_0003721,lingual nerve,affects
http://purl.obolibrary.org/obo/HP_0010826,Abnormality of the twelfth cranial nerve,http://purl.obolibrary.org/obo/UBERON_0001650,hypoglossal nerve,affects
http://purl.obolibrary.org/obo/HP_3000055,Abnormality of inferior alveolar nerve,http://purl.obolibrary.org/obo/UBERON_0018405,inferior alveolar nerve,affects
http://purl.obolibrary.org/obo/HP_3000048,Abnormal great auricular nerve morphology,http://purl.obolibrary.org/obo/UBERON_0008833,great auricular nerve,affects
http://purl.obolibrary.org/obo/HP_3000047,Abnormal glossopharyngeal nerve morphology,http://purl.obolibrary.org/obo/UBERON_0001649,glossopharyngeal nerve,affects
http://purl.obolibrary.org/obo/HP_0012645,Enlarged peripheral nerve,http://purl.obolibrary.org/obo/UBERON_0001021,nerve,affects
http://purl.obolibrary.org/obo/HP_0001291,Abnormal cranial nerve morphology,http://purl.obolibrary.org/obo/UBERON_0001785,cranial nerve,affects
http://purl.obolibrary.org/obo/HP_0011348,Abnormal sixth cranial nerve morphology,http://purl.obolibrary.org/obo/UBERON_0001646,abducens nerve,affects
http://purl.obolibrary.org/obo/HP_0010825,Abnormality of the eleventh cranial nerve,http://purl.obolibrary.org/obo/UBERON_0002019,accessory XI nerve,affects
http://purl.obolibrary.org/obo/HP_0010824,Abnormal fifth cranial nerve morphology,http://purl.obolibrary.org/obo/UBERON_0001645,trigeminal nerve,affects
http://purl.obolibrary.org/obo/HP_3000061,Abnormality of infra-orbital nerve,http://purl.obolibrary.org/obo/UBERON_0018408,infra-orbital nerve,affects
http://purl.obolibrary.org/obo/HP_0007807,Optic nerve compression,http://purl.obolibrary.org/obo/UBERON_0000941,cranial nerve II,affects
http://purl.obolibrary.org/obo/HP_0007209,Facial paralysis,http://purl.obolibrary.org/obo/UBERON_0001577,facial muscle,affects
http://purl.obolibrary.org/obo/HP_0009591,Abnormal vestibulocochlear nerve morphology,http://purl.obolibrary.org/obo/UBERON_0001648,vestibulocochlear nerve,affects
http://purl.obolibrary.org/obo/HP_0012638,Abnormal nervous system physiology,http://purl.obolibrary.org/obo/UBERON_0001016,nervous system,affects
http://purl.obolibrary.org/obo/HP_0001249,Intellectual disability,http://purl.obolibrary.org/obo/GO_0050890,cognition,affects
http://purl.obolibrary.org/obo/HP_0100851,Abnormal emotional state,http://purl.obolibrary.org/obo/NBO_0000003,emotional behavior,affects
http://purl.obolibrary.org/obo/HP_0000737,Irritability,http://purl.obolibrary.org/obo/NBO_0000128,irritability behavior,affects
http://purl.obolibrary.org/obo/HP_0000744,Low frustration tolerance,http://purl.obolibrary.org/obo/NBO_0000620,frustration behavior,affects
http://purl.obolibrary.org/obo/HP_0000734,Disinhibition,http://purl.obolibrary.org/obo/NBO_0000604,social inhibition,affects
http://purl.obolibrary.org/obo/HP_0000748,Inappropriate laughter,http://purl.obolibrary.org/obo/NBO_0000617,laughing behavior,affects
http://purl.obolibrary.org/obo/HP_0000719,Inappropriate behavior,http://purl.obolibrary.org/obo/NBO_0001786,regulation of behavior,affects
http://purl.obolibrary.org/obo/HP_0100710,Impulsivity,http://purl.obolibrary.org/obo/NBO_0000119,impulsive behavior,affects
http://purl.obolibrary.org/obo/HP_0000718,Aggressive behavior,http://purl.obolibrary.org/obo/NBO_0000015,aggressive behavior,affects
http://purl.obolibrary.org/obo/HP_0008760,Violent behavior,http://purl.obolibrary.org/obo/NBO_0000120,physical aggression behavior,affects
http://purl.obolibrary.org/obo/HP_0000713,Agitation,http://purl.obolibrary.org/obo/NBO_0000129,agitation behavior,affects
http://purl.obolibrary.org/obo/HP_0000745,Abnormal diminished volition,http://purl.obolibrary.org/obo/NBO_0000233,motivation behavior,affects
http://purl.obolibrary.org/obo/HP_0000708,Atypical behavior,http://purl.obolibrary.org/obo/NBO_0000313,behavior process,affects
http://purl.obolibrary.org/obo/HP_0000721,Lack of spontaneous play,http://purl.obolibrary.org/obo/NBO_0000075,playing behavior,affects
http://purl.obolibrary.org/obo/HP_0000613,Photophobia,http://purl.obolibrary.org/obo/UBERON_0000019,camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0008768,Abnormal sexual behavior,http://purl.obolibrary.org/obo/NBO_0000605,sexual inhibition,affects
http://purl.obolibrary.org/obo/HP_0012760,Reduced social responsiveness,http://purl.obolibrary.org/obo/NBO_0000011,social behavior,affects
http://purl.obolibrary.org/obo/HP_0000728,Impaired ability to form peer relationships,http://purl.obolibrary.org/obo/NBO_0000043,bonding behavior,affects
http://purl.obolibrary.org/obo/HP_0100852,Abnormal fear-induced behavior,http://purl.obolibrary.org/obo/NBO_0000018,fear/anxiety related behavior,affects
http://purl.obolibrary.org/obo/HP_0040202,Abnormal consumption behavior,http://purl.obolibrary.org/obo/NBO_0001845,consumption behavior,affects
http://purl.obolibrary.org/obo/HP_0100738,Abnormal eating behavior,http://purl.obolibrary.org/obo/GO_0042755,eating behavior,affects
http://purl.obolibrary.org/obo/HP_0002591,Polyphagia,http://purl.obolibrary.org/obo/NBO_0000063,regulation of eating behavior,affects
http://purl.obolibrary.org/obo/HP_0030082,Abnormal drinking behavior,http://purl.obolibrary.org/obo/GO_0042756,drinking behavior,affects
http://purl.obolibrary.org/obo/HP_0002039,Anorexia,http://purl.obolibrary.org/obo/GO_0032098,regulation of appetite,affects
http://purl.obolibrary.org/obo/HP_0002332,Lack of peer relationships,http://purl.obolibrary.org/obo/NBO_0000043,bonding behavior,affects
http://purl.obolibrary.org/obo/HP_0008763,No social interaction,http://purl.obolibrary.org/obo/NBO_0000011,social behavior,affects
http://purl.obolibrary.org/obo/HP_0002360,Sleep abnormality,http://purl.obolibrary.org/obo/GO_0030431,sleep,affects
http://purl.obolibrary.org/obo/HP_0002494,Abnormal rapid eye movement sleep,http://purl.obolibrary.org/obo/GO_0042747,"circadian sleep/wake cycle, REM sleep",affects
http://purl.obolibrary.org/obo/HP_0006979,Sleep-wake cycle disturbance,http://purl.obolibrary.org/obo/GO_0022410,circadian sleep/wake cycle process,affects
http://purl.obolibrary.org/obo/HP_0100543,Cognitive impairment,http://purl.obolibrary.org/obo/GO_0050890,cognition,affects
http://purl.obolibrary.org/obo/HP_0000736,Short attention span,http://purl.obolibrary.org/obo/NBO_0000455,attention behavior,affects
http://purl.obolibrary.org/obo/HP_0000739,Anxiety,http://purl.obolibrary.org/obo/NBO_0000092,anxiety-related behavior,affects
http://purl.obolibrary.org/obo/HP_0000738,Hallucinations,http://purl.obolibrary.org/obo/NBO_0000608,hallucination,affects
http://purl.obolibrary.org/obo/HP_0000817,Reduced eye contact,http://purl.obolibrary.org/obo/NBO_0000616,eye contact,affects
http://purl.obolibrary.org/obo/HP_0006789,Mitochondrial encephalopathy,http://purl.obolibrary.org/obo/GO_0005739,mitochondrion,affects
http://purl.obolibrary.org/obo/HP_0002480,Hepatic encephalopathy,http://purl.obolibrary.org/obo/UBERON_0002107,liver,affects
http://purl.obolibrary.org/obo/HP_0031910,Abnormal cranial nerve physiology,http://purl.obolibrary.org/obo/UBERON_0001785,cranial nerve,affects
http://purl.obolibrary.org/obo/HP_0010827,Abnormal seventh cranial physiology,http://purl.obolibrary.org/obo/UBERON_0001647,facial nerve,affects
http://purl.obolibrary.org/obo/HP_0010628,Facial palsy,http://purl.obolibrary.org/obo/UBERON_0001577,facial muscle,affects
http://purl.obolibrary.org/obo/HP_0004661,Frontalis muscle weakness,http://purl.obolibrary.org/obo/UBERON_0010952,frontalis muscle belly,affects
http://purl.obolibrary.org/obo/HP_0006824,Cranial nerve paralysis,http://purl.obolibrary.org/obo/UBERON_0001785,cranial nerve,affects
http://purl.obolibrary.org/obo/HP_0007011,Fourth cranial nerve palsy,http://purl.obolibrary.org/obo/UBERON_0001644,trochlear nerve,affects
http://purl.obolibrary.org/obo/HP_0006897,Abducens palsy,http://purl.obolibrary.org/obo/UBERON_0001646,abducens nerve,affects
http://purl.obolibrary.org/obo/HP_0000658,Eyelid apraxia,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,affects
http://purl.obolibrary.org/obo/HP_0006597,Diaphragmatic paralysis,http://purl.obolibrary.org/obo/UBERON_0001103,diaphragm,affects
http://purl.obolibrary.org/obo/HP_0001605,Vocal cord paralysis,http://purl.obolibrary.org/obo/UBERON_0003706,laryngeal vocal fold,affects
http://purl.obolibrary.org/obo/HP_0012820,Bilateral vocal cord paralysis,http://purl.obolibrary.org/obo/UBERON_0003706,laryngeal vocal fold,affects
http://purl.obolibrary.org/obo/HP_0008757,Unilateral vocal cord paralysis,http://purl.obolibrary.org/obo/UBERON_0003706,laryngeal vocal fold,affects
http://purl.obolibrary.org/obo/HP_0001604,Vocal cord paresis,http://purl.obolibrary.org/obo/UBERON_0003706,laryngeal vocal fold,affects
http://purl.obolibrary.org/obo/HP_0007299,Dysfunction of lateral corticospinal tracts,http://purl.obolibrary.org/obo/UBERON_0002589,lateral corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0007256,Abnormal pyramidal sign,http://purl.obolibrary.org/obo/UBERON_0002707,corticospinal tract,affects
http://purl.obolibrary.org/obo/HP_0002501,Spasticity of pharyngeal muscles,http://purl.obolibrary.org/obo/UBERON_0000933,chordate pharyngeal muscle,affects
http://purl.obolibrary.org/obo/HP_0006986,Upper limb spasticity,http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex,affects
http://purl.obolibrary.org/obo/HP_0002061,Lower limb spasticity,http://purl.obolibrary.org/obo/UBERON_0010709,pelvic complex,affects
http://purl.obolibrary.org/obo/HP_0002491,Spasticity of facial muscles,http://purl.obolibrary.org/obo/UBERON_0004473,musculature of face,affects
http://purl.obolibrary.org/obo/HP_0002267,Exaggerated startle response,http://purl.obolibrary.org/obo/GO_0001964,startle response,affects
http://purl.obolibrary.org/obo/HP_0004305,Involuntary movements,http://purl.obolibrary.org/obo/GO_0003010,voluntary skeletal muscle contraction,affects
http://purl.obolibrary.org/obo/HP_0011728,Elbow clonus,http://purl.obolibrary.org/obo/UBERON_0001490,elbow joint,affects
http://purl.obolibrary.org/obo/HP_0011449,Knee clonus,http://purl.obolibrary.org/obo/UBERON_0001485,knee joint,affects
http://purl.obolibrary.org/obo/HP_0007351,Upper limb postural tremor,http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex,affects
http://purl.obolibrary.org/obo/HP_0011443,Abnormality of coordination,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,affects
http://purl.obolibrary.org/obo/HP_0001251,Ataxia,http://purl.obolibrary.org/obo/NBO_0000339,motor coordination,affects
http://purl.obolibrary.org/obo/HP_0002070,Limb ataxia,http://purl.obolibrary.org/obo/UBERON_0010707,appendage girdle complex,affects
http://purl.obolibrary.org/obo/HP_0002406,Limb dysmetria,http://purl.obolibrary.org/obo/UBERON_0010707,appendage girdle complex,affects
http://purl.obolibrary.org/obo/HP_0002078,Truncal ataxia,http://purl.obolibrary.org/obo/UBERON_0002100,trunk,affects
http://purl.obolibrary.org/obo/HP_0100022,Abnormality of movement,http://purl.obolibrary.org/obo/NBO_0000403,voluntary movement behavior,affects
http://purl.obolibrary.org/obo/HP_0031826,Abnormal reflex,http://purl.obolibrary.org/obo/NBO_0000389,reflexive behavior,affects
http://purl.obolibrary.org/obo/HP_0001347,Hyperreflexia,http://purl.obolibrary.org/obo/GO_0060004,reflex,affects
http://purl.obolibrary.org/obo/HP_0001284,Areflexia,http://purl.obolibrary.org/obo/GO_0060004,reflex,affects
http://purl.obolibrary.org/obo/HP_0001265,Hyporeflexia,http://purl.obolibrary.org/obo/GO_0060004,reflex,affects
http://purl.obolibrary.org/obo/HP_0000317,Facial myokymia,http://purl.obolibrary.org/obo/UBERON_0001456,face,affects
http://purl.obolibrary.org/obo/HP_0002375,Hypokinesia,http://purl.obolibrary.org/obo/GO_0050881,musculoskeletal movement,affects
http://purl.obolibrary.org/obo/HP_0002304,Akinesia,http://purl.obolibrary.org/obo/GO_0050881,musculoskeletal movement,affects
http://purl.obolibrary.org/obo/HP_0002487,Hyperkinetic movements,http://purl.obolibrary.org/obo/GO_0042465,kinesis,affects
http://purl.obolibrary.org/obo/HP_0012535,Abnormal synaptic transmission,http://purl.obolibrary.org/obo/GO_0007268,chemical synaptic transmission,affects
http://purl.obolibrary.org/obo/HP_0003398,Abnormal synaptic transmission at the neuromuscular junction,http://purl.obolibrary.org/obo/GO_0031594,neuromuscular junction,affects
http://purl.obolibrary.org/obo/HP_0004408,Abnormality of the sense of smell,http://purl.obolibrary.org/obo/GO_0007608,sensory perception of smell,affects
http://purl.obolibrary.org/obo/HP_0004409,Hyposmia,http://purl.obolibrary.org/obo/GO_0007608,sensory perception of smell,affects
http://purl.obolibrary.org/obo/HP_0000458,Anosmia,http://purl.obolibrary.org/obo/GO_0007608,sensory perception of smell,affects
http://purl.obolibrary.org/obo/HP_0010831,Impaired proprioception,http://purl.obolibrary.org/obo/GO_0019230,proprioception,affects
http://purl.obolibrary.org/obo/HP_0000478,Abnormality of the eye,http://purl.obolibrary.org/obo/UBERON_0010230,eyeball of camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0012373,Abnormal eye physiology,http://purl.obolibrary.org/obo/UBERON_0000019,camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0007686,Abnormal pupillary function,http://purl.obolibrary.org/obo/UBERON_0001771,pupil,affects
http://purl.obolibrary.org/obo/HP_0000616,Miosis,http://purl.obolibrary.org/obo/UBERON_0001771,pupil,affects
http://purl.obolibrary.org/obo/HP_0000496,Abnormality of eye movement,http://purl.obolibrary.org/obo/NBO_0000444,eye movement,affects
http://purl.obolibrary.org/obo/HP_0000486,Strabismus,http://purl.obolibrary.org/obo/UBERON_0010222,anatomical line between pupils,affects
http://purl.obolibrary.org/obo/HP_0000639,Nystagmus,http://purl.obolibrary.org/obo/NBO_0000417,physiologic nystagmus,affects
http://purl.obolibrary.org/obo/HP_0007715,Weak extraocular muscles,http://purl.obolibrary.org/obo/UBERON_0001601,extra-ocular muscle,affects
http://purl.obolibrary.org/obo/HP_0000602,Ophthalmoplegia,http://purl.obolibrary.org/obo/UBERON_0001601,extra-ocular muscle,affects
http://purl.obolibrary.org/obo/HP_0007942,Internal ophthalmoplegia,http://purl.obolibrary.org/obo/UBERON_0001605,ciliary muscle,affects
http://purl.obolibrary.org/obo/HP_0007772,Impaired smooth pursuit,http://purl.obolibrary.org/obo/NBO_0000446,visual pursuit,affects
http://purl.obolibrary.org/obo/HP_0000504,Abnormality of vision,http://purl.obolibrary.org/obo/GO_0007601,visual perception,affects
http://purl.obolibrary.org/obo/HP_0000505,Visual impairment,http://purl.obolibrary.org/obo/GO_0007601,visual perception,affects
http://purl.obolibrary.org/obo/HP_0000618,Blindness,http://purl.obolibrary.org/obo/GO_0007601,visual perception,affects
http://purl.obolibrary.org/obo/HP_0000508,Ptosis,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,affects
http://purl.obolibrary.org/obo/HP_0012372,Abnormal eye morphology,http://purl.obolibrary.org/obo/UBERON_0000019,camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0009594,Retinal hamartoma,http://purl.obolibrary.org/obo/UBERON_0000966,retina,affects
http://purl.obolibrary.org/obo/HP_0100886,Abnormality of globe location,http://purl.obolibrary.org/obo/UBERON_0010230,eyeball of camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0000490,Deeply set eye,http://purl.obolibrary.org/obo/UBERON_0010230,eyeball of camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0000520,Proptosis,http://purl.obolibrary.org/obo/UBERON_0010230,eyeball of camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0000586,Shallow orbits,http://purl.obolibrary.org/obo/UBERON_0001697,orbit of skull,affects
http://purl.obolibrary.org/obo/HP_0000601,Hypotelorism,http://purl.obolibrary.org/obo/UBERON_0010222,anatomical line between pupils,affects
http://purl.obolibrary.org/obo/HP_0000316,Hypertelorism,http://purl.obolibrary.org/obo/UBERON_0010222,anatomical line between pupils,affects
http://purl.obolibrary.org/obo/HP_0000589,Coloboma,http://purl.obolibrary.org/obo/UBERON_0010230,eyeball of camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0000480,Retinal coloboma,http://purl.obolibrary.org/obo/UBERON_0000966,retina,affects
http://purl.obolibrary.org/obo/HP_0001116,Macular coloboma,http://purl.obolibrary.org/obo/UBERON_0000053,macula lutea,affects
http://purl.obolibrary.org/obo/HP_0100719,Lens coloboma,http://purl.obolibrary.org/obo/UBERON_0000965,lens of camera-type eye,affects
http://purl.obolibrary.org/obo/HP_0000588,Optic disc coloboma,http://purl.obolibrary.org/obo/UBERON_0000941,cranial nerve II,affects
http://purl.obolibrary.org/obo/HP_0020006,Ciliary body coloboma,http://purl.obolibrary.org/obo/UBERON_0001775,ciliary body,affects
http://purl.obolibrary.org/obo/HP_0000612,Iris coloboma,http://purl.obolibrary.org/obo/UBERON_0001769,iris,affects
http://purl.obolibrary.org/obo/HP_0004328,Abnormal anterior eye segment morphology,http://purl.obolibrary.org/obo/UBERON_0001801,anterior segment of eyeball,affects
