?term	?property	?value	?source_value	?translation	?translation_status
<http://purl.obolibrary.org/obo/HP_0000338>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A reduced degree of motion of the muscles beneath the skin of the face, often associated with reduced facial crease formation."	"A reduced degree of motion of the muscles beneath the skin of the face, often associated with reduced facial crease formation"	"Un degré réduit de mouvement des muscles sous la peau du visage, souvent associé à une réduction de la formation des plis du visage."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000297>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Reduced muscle tone of a muscle that is innervated by the facial nerve (the seventh cranial nerve)."	"Reduced muscle tone of a muscle that is innervated by the facial nerve (the seventh cranial nerve)"	"Une diminution du tonus musculaire d'un muscle innervé par le nerf facial (septième nerf crânien)."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000350>	<http://purl.obolibrary.org/obo/IAO_0000115>	"The presence of a forehead that is abnormally small."	"The presence of a forehead that is abnormally small"	"Présence d'un front anormalement petit"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000391>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Increased thickness of the helix of the ear."	"Increased thickness of the helix of the ear"	"Augmentation de l'épaisseur de l'hélix de l'oreille"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000347>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Developmental hypoplasia of the mandible."	"Developmental hypoplasia of the mandible"	"Développement hypoplasique de la mandibule"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000139>	<http://purl.obolibrary.org/obo/IAO_0000115>	"The presence of prolapse of the uterus."	"The presence of prolapse of the uterus"	"La présence de prolapse de l'utérus"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000042>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Lack of external genitalia in a male or female individual."	"Lack of external genitalia in a male or female individual"	"Absence d'organes génitaux externes chez un individu masculin ou féminin"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000541>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Separation of the inner layers of the retina (neural retina) from the pigment epithelium."	"Separation of the inner layers of the retina (neural retina) from the pigment epithelium"	"Séparation des couches internes de la rétine (rétine neurale) de l'épithélium pigmentaire"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000357>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Abnormal location of the ear."	"Abnormal location of the ear"	"Emplacement anormal de l'oreille"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000550>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Lack of any response to stimulation upon electroretinography."	"Lack of any response to stimulation upon electroretinography"	"Absence de réponse à la stimulation lors de l'électrorétinographie"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000237>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Abnormally decreased size of the anterior fontanelle with respect to age-dependent norms."	"Abnormally decreased size of the anterior fontanelle with respect to age-dependent norms"	"Diminution anormale de la taille de la fontanelle antérieure par rapport aux normes de l'âge."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000415>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Abnormality of the choanae (the posterior nasal apertures)."	"Abnormality of the choanae (the posterior nasal apertures)"	"Anomalie des choanes (les ouvertures nasales postérieures)"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000074>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Blockage of urine flow from the renal pelvis to the proximal ureter."	"Blockage of urine flow from the renal pelvis to the proximal ureter"	"Blocage de l'écoulement de l'urine du bassinet rénal vers l'uretère proximal."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000252>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Head circumference below 2 standard deviations below the mean for age and gender."	"Occipito-frontal (head) circumference (OFC) less than -3 standard deviations compared to appropriate, age matched, normal standards (Ross JJ, Frias JL 1977, PMID:9683597). Alternatively, decreased size of the cranium"	"Circonférence occipito-frontale (tête) inférieure à -3 écarts-types par rapport aux normes normales appropriées, appariées selon l'âge (Ross JJ,1977.PMID:9683597). Alternativement, une diminution de la taille du crâne."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000125>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A developmental defect in which a kidney is located in an abnormal anatomic position within the pelvis."	"A developmental defect in which a kidney is located in an abnormal anatomic position within the pelvis"	"Un défaut de développement dans lequel un rein est situé dans une position anatomique anormale à l'intérieur du bassin"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000498>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Inflammation of the eyelids."	"Inflammation of the eyelids"	"Inflammation des paupières"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000339>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Coarse facial features reminiscent of those of a boxer."	"Coarse facial features reminiscent of those of a boxer"	"Caractéristiques faciales grossières rappelant celles d'un boxeur"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000189>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Width of the palate more than 2 SD below the mean (objective) or apparently decreased palatal width (subjective)."	"Width of the palate more than 2 SD below the mean (objective) or apparently decreased palatal width (subjective)"	"Largeur du palais supérieure à 2 DS en dessous de la moyenne (objectif) ou largeur palatine apparemment réduite (subjectif)."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000437>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Decreased distance from the nasal tip to the nasal base."	"Decreased distance from the nasal tip to the nasal base"	"Diminution de la distance entre l'extrémité nasale et la base nasale"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000551>	<http://purl.obolibrary.org/obo/IAO_0000115>	"An anomaly in the ability to discriminate between or recognize colors."	"An anomaly in the ability to discriminate between or recognize colors"	"Anomalie de la capacité à distinguer ou à reconnaître les couleurs"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000085>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A connection of the right and left kidney by an isthmus of functioning renal parenchyma or fibrous tissue that crosses the midline."	"A connection of the right and left kidney by an isthmus of functioning renal parenchyma or fibrous tissue that crosses the midline"	"Connexion entre le rein droit et le rein gauche par un isthme de parenchyme rénal fonctionnel ou de tissu fibreux qui traverse la ligne médiane."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000177>	<http://purl.obolibrary.org/obo/IAO_0000115>	"An abnormality of the upper lip."	"An abnormality of the upper lip"	"Anomalie de la lèvre supérieure"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0100635>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A paraganglioma (a neuroendocrine neoplasm) originating in a carotid artery."	"A paraganglioma (a neuroendocrine neoplasm) originating in a carotid artery"	"Un paragangliome (néoplasme neuroendocrine) développé sur une artère carotide"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000126>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Severe distention of the kidney with dilation of the renal pelvis and calices."	"Severe distention of the kidney with dilation of the renal pelvis and calices"	"Distension sévère du rein avec dilatation du bassin rénal et des calices."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000276>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Facial height (length) is more than 2 standard deviations above the mean (objective); or, an apparent increase in the height (length) of the face (subjective)."	"Facial height (length) is more than 2 standard deviations above the mean (objective); or, an apparent increase in the height (length) of the face (subjective)"	"La hauteur (longueur) du visage est supérieure à 2 écarts-types au-dessus de la moyenne (objective) ; ou, une augmentation apparente de la hauteur (longueur) du visage (subjective)."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000396>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A condition in which the helix is folded over to a greater degree than normal. That is, excessive curling of the helix edge, whereby the free edge is parallel to the plane of the ear."	"A condition in which the helix is folded over to a greater degree than normal. That is, excessive curling of the helix edge, whereby the free edge is parallel to the plane of the ear"	"État dans lequel l'hélix est replié à un degré supérieur à la normale. C'est-à-dire un enroulement excessif du bord de l'hélix, le bord libre étant parallèle au plan de l'oreille."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000280>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues."	"Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues"	"Absence d'aspect fin et net des sourcils, du nez, des lèvres, de la bouche et du menton, généralement en raison de traits arrondis et lourds ou d'un épaississement de la peau avec ou sans épaississement des tissus sous-cutanés et osseux."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000211>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Limitation in the ability to open the mouth."	"Limitation in the ability to open the mouth"	"Limitation de la capacité à ouvrir la bouche"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000107>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A fluid filled sac in the kidney."	"A fluid filled sac in the kidney"	"Une cavité remplie de liquide dans le rein"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000227>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the tongue."	"Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the tongue"	"Télangiectasie (c'est-à-dire présence de petits vaisseaux sanguins superficiels dilatés) de la langue"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000349>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Frontal hairline with bilateral arcs to a low point in the midline of the forehead."	"Frontal hairline with bilateral arcs to a low point in the midline of the forehead"	"Ligne frontale des cheveux avec des arcs bilatéraux vers un point bas dans la ligne médiane du front."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000434>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Telangiectasia of the nasal mucosa."	"Telangiectasia of the nasal mucosa"	"Télangiectasie de la muqueuse nasale"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000431>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Increased breadth of the nasal bridge (and with it, the nasal root)."	"Increased breadth of the nasal bridge (and with it, the nasal root)"	"Augmentation de la largeur de l'arête nasale (et avec elle, de la racine nasale)"@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000452>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Abnormal narrowing of the choana (the posterior nasal aperture)."	"Abnormal narrowing of the choana (the posterior nasal aperture)"	"Rétrécissement anormal des choanes (l'ouverture nasale postérieure)."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000308>	<http://purl.obolibrary.org/obo/IAO_0000115>	"A form of developmental hypoplasia of the mandible in which the mandible is mislocalised posteriorly."	"A form of developmental hypoplasia of the mandible in which the mandible is mislocalised posteriorly"	"Une forme d'hypoplasie développementale de la mandibule dans laquelle la mandibule est mal localisée postérieurement."@fr	"OFFICIAL"
<http://purl.obolibrary.org/obo/HP_0000544>	<http://purl.obolibrary.org/obo/IAO_0000115>	"Paralysis of the external ocular muscles."	"Paralysis of the external ocular muscles"	"Paralysie des muscles oculaires externes"@fr	"OFFICIAL"
