subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
HP:0030346	en	fr	rdfs:label	Abnormal circulating follicle-stimulating hormone level	OFFICIAL	Taux plasmatique anormal d'hormone folliculo-stimulante (FSH)
HP:0030347	en	fr	rdfs:label	Abnormal circulating androgen level	OFFICIAL	Taux d'androgènes plasmatique anormal
HP:0030348	en	fr	rdfs:label	Increased circulating androgen level	OFFICIAL	Augmentation du taux d'androgènes plasmatique
HP:0030349	en	fr	rdfs:label	Decreased circulating androgen level	OFFICIAL	Diminution du taux d'androgènes plasmatique
HP:0030350	en	fr	rdfs:label	Erythematous papule	OFFICIAL	Papule érythémateuse
HP:0030351	en	fr	rdfs:label	Urticarial plaque	OFFICIAL	Plaque urticarienne
HP:0030352	en	fr	rdfs:label	Abnormal serum insulin-like growth factor 1 level	OFFICIAL	Anomalie du taux sérique du facteur de croissance analogue à l'insuline 1 (IGF1)
HP:0030353	en	fr	rdfs:label	Decreased serum insulin-like growth factor 1	OFFICIAL	Diminution du taux sérique du facteur de croissance analogue à l'insuline 1 (IGF1)
HP:0030354	en	fr	rdfs:label	Abnormal serum interferon level	OFFICIAL	Taux anormal d'interféron sérique
HP:0030355	en	fr	rdfs:label	Abnormal serum interferon-gamma level	OFFICIAL	Taux anormal d'interféron-gamma sérique
HP:0030356	en	fr	rdfs:label	Increased serum interferon-gamma level	OFFICIAL	Augmentation du taux d'interféron-gamma sérique
HP:0030357	en	fr	rdfs:label	Small cell lung carcinoma	OFFICIAL	Carcinome pulmonaire à petites cellules
HP:0030358	en	fr	rdfs:label	Non-small cell lung carcinoma	OFFICIAL	Carcinome pulmonaire non à petites cellules
HP:0030359	en	fr	rdfs:label	Squamous cell lung carcinoma	OFFICIAL	Carcinome pulmonaire épidermoïde
HP:0030360	en	fr	rdfs:label	Large cell lung carcinoma	OFFICIAL	Carcinome pulmonaire à grandes cellules
HP:0030361	en	fr	rdfs:label	Abnormal circulating eicosanoid concentration	OFFICIAL	Concentration anormale d'eicosanoïdes circulants
HP:0030362	en	fr	rdfs:label	Reduced muscle carnitine level	OFFICIAL	Diminution du taux de carnitine musculaire
HP:0030363	en	fr	rdfs:label	Primary Caesarian section	OFFICIAL	Césarienne primaire
HP:0030364	en	fr	rdfs:label	Secondary Caesarian section	OFFICIAL	Césarienne secondaire
HP:0030365	en	fr	rdfs:label	Vaginal birth after Caesarian	OFFICIAL	Accouchement vaginal après césarienne
HP:0030366	en	fr	rdfs:label	Delivery by Odon device	OFFICIAL	Accouchement par dispositif Odon
HP:0030367	en	fr	rdfs:label	Finger hyperphalangy	OFFICIAL	Hyperphalangie du doigt
HP:0030368	en	fr	rdfs:label	Hyperphalangy of the 2nd finger	OFFICIAL	Hyperphalangie du 2ème doigt
HP:0030369	en	fr	rdfs:label	Induced vaginal delivery	OFFICIAL	Accouchement vaginal provoqué
HP:0030370	en	fr	rdfs:label	Abnormal proportion of naive B cells	OFFICIAL	Proportion anormale de cellules B naïves
HP:0030371	en	fr	rdfs:label	Increased proportion of naive B cells	OFFICIAL	Augmentation de la proportion de cellules B naïves
HP:0030372	en	fr	rdfs:label	Decreased proportion of naive B cells	OFFICIAL	Diminution de la proportion de cellules B naïves
HP:0030373	en	fr	rdfs:label	Abnormal proportion of memory B cells	OFFICIAL	Proportion anormale de lymphocytes B à mémoire
HP:0030374	en	fr	rdfs:label	Decreased proportion of memory B cells	OFFICIAL	Diminution de la proportion de lymphocytes B à mémoire
HP:0030375	en	fr	rdfs:label	Increased proportion of memory B cells	OFFICIAL	Augmentation de la proportion de cellules B à mémoire
HP:0030376	en	fr	rdfs:label	Abnormal proportion of immature B cells	OFFICIAL	Proportion anormale de cellules B immatures
HP:0030377	en	fr	rdfs:label	Increased proportion of immature B cells	OFFICIAL	Augmentation de la proportion de cellules B immatures
HP:0030378	en	fr	rdfs:label	Decreased proportion of immature B cells	OFFICIAL	Diminution de la proportion de cellules B immatures
HP:0030379	en	fr	rdfs:label	Abnormal proportion of transitional B cells	OFFICIAL	Proportion anormale de cellules B transitionnelles
HP:0030380	en	fr	rdfs:label	Decreased proportion of transitional B cells	OFFICIAL	Diminution de la proportion de cellules B transitionnelles
HP:0030381	en	fr	rdfs:label	Increased proportion of transitional B cells	OFFICIAL	Augmentation de la proportion de cellules B transitionnelles
HP:0030383	en	fr	rdfs:label	Abnormal proportion of marginal zone B cells	OFFICIAL	Proportion anormale de cellules B de la zone marginale
HP:0030384	en	fr	rdfs:label	Decreased proportion of marginal zone B cells	OFFICIAL	Diminution de la proportion de cellules B de la zone marginale
HP:0030385	en	fr	rdfs:label	Increased proportion of marginal zone B cells	OFFICIAL	Augmentation de la proportion de cellules B de la zone marginale
HP:0030386	en	fr	rdfs:label	Abnormal proportion of class-switched memory B cells	OFFICIAL	Proportion anormale de cellules B à mémoire à commutation de classe
HP:0030387	en	fr	rdfs:label	Increased proportion of class-switched memory B cells	OFFICIAL	Augmentation de la proportion de lymphocytes B à mémoire à commutation de classe
HP:0030388	en	fr	rdfs:label	Decreased proportion of class-switched memory B cells	OFFICIAL	Diminution de la proportion de cellules B à mémoire commutée par classe
HP:0030389	en	fr	rdfs:label	Abnormal circulating thromboxane concentration	OFFICIAL	Concentration anormale de thromboxane circulante
HP:0030390	en	fr	rdfs:label	Reduced circulating leukotriene C4 concentration	OFFICIAL	Réduction de la concentration circulante de leucotriène C4
HP:0030391	en	fr	rdfs:label	Spoken Word Recognition Deficit	OFFICIAL	Déficit de reconnaissance des mots parlés
HP:0030392	en	fr	rdfs:label	Choroid plexus carcinoma	OFFICIAL	Carcinome du plexus choroïde
HP:0030393	en	fr	rdfs:label	Endolymphatic sac tumor	OFFICIAL	Tumeur du sac endolymphatique
HP:0030394	en	fr	rdfs:label	Fallopian tube carcinoma	OFFICIAL	Carcinome des trompes de Fallope
HP:0030396	en	fr	rdfs:label	Abnormal platelet granule secretion	OFFICIAL	Sécrétion anormale de granules plaquettaires
HP:0030397	en	fr	rdfs:label	Abnormal platelet dense granule secretion	OFFICIAL	Sécrétion anormale de granules denses de plaquettes
HP:0030398	en	fr	rdfs:label	Abnormal platelet ATP dense granule secretion	OFFICIAL	Sécrétion anormale de granules denses en ATP de plaquettes 
HP:0030399	en	fr	rdfs:label	Abnormal platelet alpha granule secretion	OFFICIAL	Sécrétion anormale de granules alpha plaquettaires
HP:0030400	en	fr	rdfs:label	Abnormal platelet lysosome secretion	OFFICIAL	Sécrétion anormale de lysosomes plaquettaires
HP:0030401	en	fr	rdfs:label	Abnormal platelet dense granule ATP/ADP ratio	OFFICIAL	Rapport ATP/ADP anormal dans le granule dense des plaquettes
HP:0030402	en	fr	rdfs:label	Abnormal platelet aggregation	OFFICIAL	Agrégation plaquettaire anormale
HP:0030403	en	fr	rdfs:label	Spontaneous platelet aggregation	OFFICIAL	Agrégation plaquettaire spontanée
HP:0030404	en	fr	rdfs:label	Glucagonoma	OFFICIAL	Glucagonomie
HP:0030405	en	fr	rdfs:label	Pancreatic endocrine tumor	OFFICIAL	Tumeur neuroendocrinienne
HP:0030406	en	fr	rdfs:label	Primary peritoneal carcinoma	OFFICIAL	Carcinome péritonéal primaire
HP:0030407	en	fr	rdfs:label	Pineocytoma	OFFICIAL	Pinéocytome
HP:0030408	en	fr	rdfs:label	Pineoblastoma	OFFICIAL	Pinéoblastome
HP:0030409	en	fr	rdfs:label	Renal transitional cell carcinoma	OFFICIAL	Carcinome rénal à cellules transitionnelles
HP:0030410	en	fr	rdfs:label	Sebaceous gland carcinoma	OFFICIAL	Carcinome de la glande sébacée
HP:0030411	en	fr	rdfs:label	Jejunal adenocarcinoma	OFFICIAL	Adénocarcinome jéjunal
HP:0030412	en	fr	rdfs:label	Ileal adenocarcinoma	OFFICIAL	Adénocarcinome iléal
HP:0030413	en	fr	rdfs:label	Squamous cell carcinoma of the tongue	OFFICIAL	Carcinome épidermoïde de la langue
HP:0030414	en	fr	rdfs:label	Verrucous cell carcinoma of the tongue	OFFICIAL	Carcinome cellulaire verruqueux de la langue
HP:0030415	en	fr	rdfs:label	Sarcomatoid carcinoma of the tongue	OFFICIAL	Carcinome sarcomatoïde de la langue
HP:0030416	en	fr	rdfs:label	Vulvar neoplasm	OFFICIAL	Néoplasme vulvaire
HP:0030417	en	fr	rdfs:label	Squamous cell carcinoma of the vulva	OFFICIAL	Carcinome épidermoïde de la vulve
HP:0030418	en	fr	rdfs:label	Vulvar melanoma	OFFICIAL	Mélanome vulvaire
HP:0030419	en	fr	rdfs:label	Bartholin gland carcinoma	OFFICIAL	Carcinome de la glande de Bartholin
HP:0030420	en	fr	rdfs:label	Vulvar adenocarcinoma	OFFICIAL	Adénocarcinome de la vulve
HP:0030421	en	fr	rdfs:label	Epididymal neoplasm	OFFICIAL	Néoplasme épididymaire
HP:0030423	en	fr	rdfs:label	Splenic cyst	OFFICIAL	Kyste splénique
HP:0030424	en	fr	rdfs:label	Epididymal cyst	OFFICIAL	Kyste épididymaire
HP:0030425	en	fr	rdfs:label	Calcified ovarian cyst	OFFICIAL	Kyste ovarien calcifié
HP:0030426	en	fr	rdfs:label	Ossifying fibroma	OFFICIAL	Fibrome ossifiant
HP:0030427	en	fr	rdfs:label	Ossifying fibroma of the jaw	OFFICIAL	Fibrome ossifiant de la mâchoire
HP:0030428	en	fr	rdfs:label	Cutaneous myxoma	OFFICIAL	Myxome cutané
HP:0030429	en	fr	rdfs:label	Juvenile nasopharyngeal angiofibroma	OFFICIAL	Angiofibrome nasopharyngien juvénile
HP:0030430	en	fr	rdfs:label	Neuroma	OFFICIAL	Névrome
HP:0030431	en	fr	rdfs:label	Osteochondroma	OFFICIAL	Ostéochondrome
HP:0030432	en	fr	rdfs:label	Chondroblastoma	OFFICIAL	Chondroblastome
HP:0030433	en	fr	rdfs:label	Osteoid osteoma	OFFICIAL	Ostéome ostéoïde
HP:0030434	en	fr	rdfs:label	Pilomatrixoma	OFFICIAL	Pilomatrixome
HP:0030436	en	fr	rdfs:label	Fibrofolliculoma	OFFICIAL	Fibrofolliculome
HP:0030437	en	fr	rdfs:label	Anal canal neoplasm	OFFICIAL	Tumeur du canal anal
HP:0030438	en	fr	rdfs:label	Anal canal squamous cell carcinoma	OFFICIAL	Carcinome épidermoïde du canal anal
HP:0030439	en	fr	rdfs:label	Anal canal adenocarcinoma	OFFICIAL	Adénocarcinome du canal anal
HP:0030440	en	fr	rdfs:label	Anal margin neoplasm	OFFICIAL	Néoplasme de la marge anale
HP:0030441	en	fr	rdfs:label	Anal margin Paget's disease	OFFICIAL	Maladie de Paget de la marge anale
HP:0030442	en	fr	rdfs:label	Anal margin squamous cell carcinoma	OFFICIAL	Carcinome spinocellulaire du bord anal
HP:0030443	en	fr	rdfs:label	Anal margin basal cell carcinoma	OFFICIAL	Carcinome basocellulaire du bord anal
HP:0030444	en	fr	rdfs:label	Anal margin melanoma	OFFICIAL	Mélanome du bord anal
HP:0030445	en	fr	rdfs:label	Pulmonary carcinoid tumor	OFFICIAL	Tumeur carcinoïde pulmonaire
HP:0030446	en	fr	rdfs:label	Atypical pulmonary carcinoid tumor	OFFICIAL	Tumeur carcinoïde pulmonaire atypique
HP:0030447	en	fr	rdfs:label	Merkel cell skin cancer	OFFICIAL	Cancer de la peau à cellules de Merkel
HP:0030448	en	fr	rdfs:label	Soft tissue sarcoma	OFFICIAL	Sarcome des tissus mous
HP:0030449	en	fr	rdfs:label	Therapeutic abortion	OFFICIAL	Avortement thérapeutique
HP:0030450	en	fr	rdfs:label	Neuroplasm of the autonomic nervous system	OFFICIAL	Neuroplasme du système nerveux autonome
HP:0030451	en	fr	rdfs:label	Mesenteric cyst	OFFICIAL	Kyste mésentérique
HP:0030452	en	fr	rdfs:label	Chylolymphatic mesenteric cyst	OFFICIAL	Kyste mésentérique chylolymphatique
HP:0030453	en	fr	rdfs:label	Abnormal visual electrophysiology	OFFICIAL	Electrophysiologie visuelle anormale
HP:0030454	en	fr	rdfs:label	Abnormal electrooculogram	OFFICIAL	Électro-oculogramme anormal
HP:0030455	en	fr	rdfs:label	Abnormality of pattern visual evoked potentials	OFFICIAL	Anomalie du schéma des potentiels évoqués visuels
HP:0030456	en	fr	rdfs:label	Abnormality of pattern onset/offset visual evoked potentials	OFFICIAL	Anomalie de l'allure des potentiels évoqués visuels de type onset/offset
HP:0030457	en	fr	rdfs:label	Abnormal amplitude of pattern onset/offset visual evoked potentials	OFFICIAL	Amplitude anormale des potentiels évoqués visuels de début et de fin de cycle.
HP:0030458	en	fr	rdfs:label	Abnormal timing of pattern onset/offset visual evoked potentials	OFFICIAL	Synchronisation anormale des potentiels évoqués visuels d'apparition/de disparition du schéma
HP:0030460	en	fr	rdfs:label	Abnormal timing of pattern reversal visual evoked potentials	OFFICIAL	Synchronisation anormale des potentiels évoqués visuels d'inversion de motif
HP:0030461	en	fr	rdfs:label	Abnormal timing of flash visual evoked potentials	OFFICIAL	Synchronisation anormale des potentiels évoqués visuels de type flash
HP:0030462	en	fr	rdfs:label	Abnormal amplitude of flash visual evoked potentials	OFFICIAL	Amplitude anormale des potentiels évoqués visuels flash
HP:0030463	en	fr	rdfs:label	Asymmetrical distribution of flash visual evoked potentials	OFFICIAL	Distribution asymétrique des potentiels évoqués visuels flash
HP:0030464	en	fr	rdfs:label	Asymmetrical distribution of pattern reversal visual evoked potentials	OFFICIAL	Distribution asymétrique des potentiels évoqués visuels d'inversion de motif
HP:0030465	en	fr	rdfs:label	Undetectable light-adapted electroretinogram	OFFICIAL	Électrorétinogramme adapté à la lumière indétectable
HP:0030466	en	fr	rdfs:label	Abnormal full-field electroretinogram	OFFICIAL	Électrorétinogramme plein champ anormal
HP:0030467	en	fr	rdfs:label	Abnormal pattern electroretinogram	OFFICIAL	Électrorétinogramme anormal
HP:0030468	en	fr	rdfs:label	Abnormal multifocal electroretinogram	OFFICIAL	Électrorétinogramme multifocal anormal
HP:0030469	en	fr	rdfs:label	Abnormal dark-adapted electroretinogram	OFFICIAL	Électrorétinogramme anormal adapté à l'obscurité
HP:0030470	en	fr	rdfs:label	Abnormal dark-adapted bright flash electroretinogram	OFFICIAL	électrorétinogramme anormal adapté à l'obscurité et au flash lumineux
HP:0030471	en	fr	rdfs:label	Abnormal dark-adapted dim flash electroretinogram	OFFICIAL	Électrorétinogramme anormal adapté à l'obscurité, avec flash lumineux
HP:0030472	en	fr	rdfs:label	Abnormal light-adapted single flash electroretinogram	OFFICIAL	Électrorétinogramme anormal à simple flash adapté à la lumière
HP:0030473	en	fr	rdfs:label	Abnormal light-adapted flicker electroretinogram	OFFICIAL	Électrorétinogramme de scintillement adapté à la lumière anormal
HP:0030474	en	fr	rdfs:label	Undetectable dark-adapted electroretinogram	OFFICIAL	Électrorétinogramme adapté à l'obscurité indétectable
HP:0030475	en	fr	rdfs:label	Abnormal timing of dark-adapted dim flash electroretinogram	OFFICIAL	Moment anormal de l'électrorétinogramme dim flash adapté à l'obscurité
HP:0030476	en	fr	rdfs:label	Abnormal amplitude of dark-adapted dim flash electroretinogram	OFFICIAL	Amplitude anormale de l'électrorétinogramme dim flash adapté à l'obscurité
HP:0030477	en	fr	rdfs:label	Abnormal timing of dark-adapted bright flash electroretinogram	OFFICIAL	Synchronisation anormale de l'électrorétinogramme de flash lumineux adapté à l'obscurité
HP:0030478	en	fr	rdfs:label	Abnormal amplitude of dark-adapted bright flash electroretinogram	OFFICIAL	Amplitude anormale de l'électrorétinogramme de flash lumineux adapté à l'obscurité
HP:0030479	en	fr	rdfs:label	Abnormal amplitude of light-adapted flicker electroretinogram	OFFICIAL	Amplitude anormale de l'électrorétinogramme de scintillement adapté à la lumière
HP:0030480	en	fr	rdfs:label	Abnormal timing of light-adapted flicker electroretinogram	OFFICIAL	Synchronisation anormale de l'électrorétinogramme de scintillement adapté à la lumière
HP:0030481	en	fr	rdfs:label	Abnormal amplitude of light-adapted single flash electroretinogram	OFFICIAL	Amplitude anormale de l'électrorétinogramme à simple flash adapté à la lumière
HP:0030482	en	fr	rdfs:label	Abnormal timing of light-adapted single flash electroretinogram	OFFICIAL	Synchronisation anormale de l'électrorétinogramme à un seul flash adapté à la lumière
HP:0030483	en	fr	rdfs:label	Reduced amplitude of dark-adapted bright flash electroretinogram a-wave	OFFICIAL	Amplitude réduite de l'onde a de l'électrorétinogramme à éclairs lumineux adapté à l'obscurité
HP:0030484	en	fr	rdfs:label	Supernormal dark-adapted bright flash electroretinogram b-wave	OFFICIAL	Amplitude anormale de l'électrorétinogramme flash clair adapté à l'obscurité - onde b
HP:0030485	en	fr	rdfs:label	Abnormal amplitude of pattern electroretinogram	OFFICIAL	Amplitude anormale de l'électrorétinogramme de forme
HP:0030486	en	fr	rdfs:label	Abnormal timing of pattern electroretinogram	OFFICIAL	Chronométrage anormal de l'électrorétinogramme de forme
HP:0030487	en	fr	rdfs:label	Abnormal P50/N95 ratio of pattern electroretinogram	OFFICIAL	Rapport P50/N95 anormal de l'électrorétinogramme de profil
HP:0030488	en	fr	rdfs:label	Abnormal central response of multifocal electroretinogram	OFFICIAL	Réponse centrale anormale de l'électrorétinogramme multifocal
HP:0030489	en	fr	rdfs:label	Abnormal paracentral response of multifocal electroretinogram	OFFICIAL	Réponse paracentrale anormale de l'électrorétinogramme multifocal
HP:0030490	en	fr	rdfs:label	Exudative vitreoretinopathy	OFFICIAL	Vitréorétinopathie exsudative
HP:0030491	en	fr	rdfs:label	Choriocapillaris atrophy	OFFICIAL	Atrophie du chorio-capillaire
HP:0030493	en	fr	rdfs:label	Abnormality of foveal pigmentation	OFFICIAL	Anomalie de la pigmentation fovéale
HP:0030494	en	fr	rdfs:label	Macular microaneurysm/hemorrhage	OFFICIAL	Microanévrisme/hémorragie maculaire
HP:0030495	en	fr	rdfs:label	Abnormality of macular vasculature	OFFICIAL	Anomalie de la vascularisation maculaire
HP:0030496	en	fr	rdfs:label	Macular exudate	OFFICIAL	Exsudat maculaire
HP:0030497	en	fr	rdfs:label	Macular cotton wool spot	OFFICIAL	Tâche de coton maculaire
HP:0030498	en	fr	rdfs:label	Macular thickening	OFFICIAL	Épaississement maculaire
HP:0030499	en	fr	rdfs:label	Macular drusen	OFFICIAL	Drusen maculaire
HP:0030500	en	fr	rdfs:label	Yellow/white lesions of the macula	OFFICIAL	Lésions jaunes/blanches de la macula
HP:0030501	en	fr	rdfs:label	Macular crystals	OFFICIAL	Cristaux maculaires
HP:0030502	en	fr	rdfs:label	Retinoschisis	OFFICIAL	Rétinoschisis
HP:0030503	en	fr	rdfs:label	Macular telangiectasia	OFFICIAL	Télangiectasie maculaire
HP:0030504	en	fr	rdfs:label	Grouped congenital hypertrophy of retinal pigment epithelium	OFFICIAL	Hypertrophie congénitale groupée de l'épithélium pigmentaire de la rétine
HP:0030505	en	fr	rdfs:label	Nummular pigmentation of the fundus	OFFICIAL	Pigmentation nummulaire du fond d'œil
HP:0030506	en	fr	rdfs:label	Yellow/white lesions of the retina	OFFICIAL	Lésions jaunes/blanches de la rétine
HP:0030507	en	fr	rdfs:label	Retinal crystals	OFFICIAL	Cristaux de la rétine
HP:0030508	en	fr	rdfs:label	Retinal cavernous hemangioma	OFFICIAL	Hémangiome caverneux rétinien
HP:0030509	en	fr	rdfs:label	Retinal racemose hemangioma	OFFICIAL	Hémangiome racémique rétinien
HP:0030510	en	fr	rdfs:label	Combined hamartoma of the retinal pigment epithelium and retina	OFFICIAL	Hamartome combiné de l'épithélium pigmentaire rétinien et de la rétine
